player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,meters_run_intl,clean_breaks_intl,defenders_beaten_intl,passes_intl,runs_intl,lineouts_won_intl,missed_tackles_intl,tackles_intl,turnovers_conceded_intl,penalties_conceded_intl,offloads_intl
lnr_964,964,hoani-bosmorin,https://cdn.lnr.fr/joueur/964-hoani-bosmorin/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Hoani Bosmorin,La Rochelle,LRO,WINGER,Ailier,2023-2024,4,119.0,29.8,3.36,,,0.0,,,,0.67,0.0,,,0.0,,,,,lnr,19.0,184.0,78.0,France,0.0,6.0,94.35897435897436,60.9375,58.3,59.4,0.579,50,0,5,4,30,81,0.0,13.2,↗,5,"[7.2, 11.5, 19.1, 36.8, 0]",100,-1.38,Ailier,AIL,58,Basse,True,Basse,True,21,13.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_999,999,pierre-bourgarit,https://cdn.lnr.fr/joueur/999-pierre-bourgarit/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Pierre Bourgarit,La Rochelle,LRO,FRONT_ROW,1ère ligne,2023-2024,4,218.0,54.5,7.34,,,0.37,,,,0.73,0.37,,,5.5,,,,,lnr,26.0,184.0,108.0,France,73.4,4.0,94.35897435897436,84.375,68.0,69.4,0.668,95,44,95,5,52,84,,46.7,→,4,"[54.7, 62.9, 42.2, 57.7]",100,2.0,1ère Ligne,1L,67,Moyenne,True,Basse,True,42,63.1,73.1,France,7.0,cluster_1,76.0,56.6,50.0,70.3,81.1,70.1,88.7,0.0,11.143,0.143,0.571,0.286,2.143,2.429,0.571,1.143,0.286,0.143,0.143
lnr_1013,1013,noe-della-schiava,https://cdn.lnr.fr/joueur/1013-noe-della-schiava/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,N. Della Schiava,La Rochelle,LRO,BACK_ROW,3ème ligne,2023-2024,4,51.0,12.8,6.27,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,22.0,193.0,95.0,France,85.0,3.0,98.97435897435898,74.21875,47.3,58.4,0.534,0,0,5,0,30,87,,37.0,↗,4,"[11.8, 100, 37.7, 27.4]",100,-0.67,3ème Ligne,3L,53,Basse,True,Basse,True,42,14.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1030,1030,karl-sorin,https://cdn.lnr.fr/joueur/1030-karl-sorin/photo/photoFull.01e7e4177db166b370a81655ed844dbb271b4fe2,Karl Sorin,La Rochelle,LRO,FRONT_ROW,1ère ligne,2023-2024,3,45.0,15.0,12.44,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,20.0,186.0,135.0,France,91.0,10.0,95.3846153846154,100.0,69.2,66.8,0.53,0,0,5,72,30,99,,31.9,↘,5,"[62.1, 37.3, 20.4, 20.4, 47.8]",100,-1.25,1ère Ligne,1L,53,Basse,True,Basse,True,58,48.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_937,937,lucas-zamora,https://cdn.lnr.fr/joueur/937-lucas-zamora/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Lucas Zamora,La Rochelle,LRO,SCRUM_HALF,Demi de mêlée,2023-2024,3,84.0,28.0,6.67,,,0.0,,,,0.0,2.86,,,0.0,,,,,lnr,19.0,170.0,80.0,France,53.6,6.0,87.17948717948718,62.5,67.4,64.1,0.556,0,95,5,46,30,86,0.0,17.3,↘,5,"[43.9, 26.8, 20.7, 0, 23.6]",100,-1.38,Demi de mêlée,9,56,Basse,True,Basse,True,9,68.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2500,2500,david-ainuu,https://cdn.lnr.fr/joueur/2500-david-ainuu/photo/photoFull.7ca2942712296b23bc0c05ee5ba8a7306bef7b5e,David Ainuu,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,20,700.0,35.0,9.71,,,0.11,,,,0.11,0.11,,,1.14,,,,,lnr,24.0,178.0,122.0,Etats-Unis,95.3,11.0,91.28205128205128,95.3125,66.4,66.3,1.0,50,13,47,36,37,92,,42.0,↗,5,"[44.7, 30.7, 35.4, 36.2, 70.2]",100,0.5,1ère Ligne,1L,100,Haute,False,Moyenne,False,61,45.9,,,5.0,,,,,,,,,0.0,0.2,0.0,0.0,0.2,1.0,0.0,0.6,3.4,0.2,0.2,0.0
lnr_1996,1996,piula-faasalele,https://cdn.lnr.fr/joueur/1996-piula-faasalele/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Piula Faasalele,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,20,971.0,48.5,10.88,,,0.58,,,,0.08,0.25,,,0.41,,,,,lnr,,,,,,,0.0,0.0,63.2,63.3,1.0,16,22,22,47,55,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,100,Haute,False,Bonne,False,35,29.2,75.6,SAMOA,12.0,cluster_0,62.1,64.3,50.0,89.1,85.5,54.5,86.4,0.0599999999999994,,,,,,,,,,,
lnr_2399,2399,joel-merkler-perez,https://cdn.lnr.fr/joueur/2399-joel-merkler-perez/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,J. Merkler Perez,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,20,721.0,36.0,10.43,,,0.0,,,,0.11,0.0,,,0.55,,,,,lnr,22.0,194.0,135.0,Espagne,95.8,10.0,99.48717948717947,100.0,66.1,70.0,1.0,50,0,23,46,30,100,,77.0,↗,5,"[54.1, 36.2, 60.6, 100, 100]",100,-0.67,1ère Ligne,1L,100,Haute,False,Moyenne,False,34,69.8,68.8,URUG,27.0,cluster_0,53.8,54.1,50.0,82.2,96.8,52.9,69.0,0.0,,,,,,,,,,,
lnr_2492,2492,joshua-brennan,https://cdn.lnr.fr/joueur/2492-joshua-brennan/photo/photoFull.7ca2942712296b23bc0c05ee5ba8a7306bef7b5e,Joshua Brennan,Toulouse,TLS,LOCK,2ème ligne,2023-2024,19,947.0,49.8,12.59,,,0.08,,,,0.0,0.93,,,0.84,,,,,lnr,22.0,199.0,118.0,France,56.0,12.0,100.0,92.1875,70.6,68.8,1.0,0,80,84,68,35,98,,37.0,↘,5,"[62.3, 30.9, 10.1, 73.3, 35.3]",100,-0.67,2ème Ligne,2L,100,Haute,False,Bonne,False,9,81.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2499,2499,richard-tamanui-arnold,https://cdn.lnr.fr/joueur/2499-richard-tamanui-arnold/photo/photoFull.58e6e4b7761b3420a57c37233cfce5ad6a1e7fad,R. Arnold,Toulouse,TLS,LOCK,2ème ligne,2023-2024,18,995.0,55.3,8.84,,,0.08,,,,0.24,0.64,,,0.4,,,,,lnr,,,,,,,0.0,0.0,50.2,50.2,1.0,72,55,40,10,35,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,100,Haute,False,Bonne,False,39,9.5,71.7,Australie,48.0,cluster_1,63.2,57.2,50.0,87.4,74.9,55.3,84.6,0.0,,,,,,,,,,,
lnr_241,241,baptiste-germain,https://cdn.lnr.fr/joueur/241-baptiste-germain/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,B. Germain,Toulouse,TLS,SCRUM_HALF,Demi de mêlée,2023-2024,17,663.0,39.0,6.27,,,0.0,,,,0.36,0.24,,,5.55,,,,,lnr,23.0,174.0,82.0,France,50.0,13.0,89.23076923076924,64.0625,57.9,57.0,1.0,40,0,95,40,30,89,5.55,22.9,↘,5,"[18.3, 22.9, 28.3, 22.0, 27.5]",100,-0.16,Demi de mêlée,9,100,Haute,False,Moyenne,False,24,8.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2427,2427,paul-costes,https://cdn.lnr.fr/joueur/2427-paul-costes/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Paul Costes,Toulouse,TLS,CENTRE,Centre,2023-2024,16,778.0,48.6,7.61,,,0.1,,,,0.51,1.75,,,0.51,,,,,lnr,21.0,182.0,85.0,France,68.4,10.0,93.33333333333331,66.40625,77.4,72.1,1.0,65,95,23,86,40,81,,19.5,↗,5,"[28.8, 0, 16.4, 37.3, 18.3]",100,-1.03,Centre,CTR,100,Haute,False,Moyenne,False,3,92.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2401,2401,mathis-castro-ferreira,https://cdn.lnr.fr/joueur/2401-mathis-castro-ferreira/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,M. Castro Ferreira,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,15,697.0,46.5,11.25,,,0.92,,,,0.23,0.46,,,5.16,,,,,lnr,20.0,192.0,105.0,France,32.9,8.0,98.46153846153848,82.03125,76.6,71.3,1.0,47,40,95,53,68,92,,19.2,↘,5,"[47.1, 44.6, 11.8, 23.6, 7.6]",100,-1.25,3ème Ligne,3L,100,Haute,False,Moyenne,False,14,71.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2479,2479,melvyn-jaminet,https://cdn.lnr.fr/joueur/2479-melvyn-jaminet/photo/photoFull.26dec662e84c737005260a65b33966bd7438db17,Melvyn Jaminet,Toulouse,TLS,FLY_HALF,Demi d'ouverture,2023-2024,15,160.0,10.7,1.0,,,0.0,,,,1.5,1.0,,,45.0,,,,,lnr,24.0,180.0,80.0,France,1.8,12.0,92.3076923076923,62.5,75.9,73.1,0.61,95,95,95,0,30,88,45.0,9.9,↗,5,"[9.2, 0, 15.9, 3.8, 13.2]",100,0.5,Ouvreur,10,61,Moyenne,True,Basse,False,2,95.5,83.1,France,13.0,cluster_1,92.1,76.5,84.2,88.6,78.2,78.8,85.5,0.8099999999999995,52.077,0.538,1.923,2.923,7.154,0.154,0.308,1.308,1.385,0.077,0.231
lnr_2452,2452,alban-placines,https://cdn.lnr.fr/joueur/2452-alban-placines/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Alban Placines,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,15,657.0,43.8,12.18,,,0.24,,,,0.49,0.85,,,0.61,,,,,lnr,,,,,,,0.0,0.0,66.9,66.9,1.0,95,74,33,68,40,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,100,Haute,False,Moyenne,False,30,38.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2444,2444,lucas-tauzin,https://cdn.lnr.fr/joueur/2444-lucas-tauzin/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Lucas Tauzin,Toulouse,TLS,WINGER,Ailier,2023-2024,15,973.0,64.9,4.44,,,0.08,,,,0.74,0.41,,,2.47,,,,,lnr,25.0,187.0,94.0,France,66.8,6.0,95.8974358974359,73.4375,69.0,67.0,1.0,56,35,95,34,41,91,2.47,29.7,↗,5,"[3.3, 0, 13.1, 95.4, 18.3]",100,1.26,Ailier,AIL,100,Haute,False,Bonne,False,13,47.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_426,426,setareki-bituniyata,https://cdn.lnr.fr/joueur/426-setareki-bituniyata/photo/photoFull.6fc701688372b38c2cd93e972d93fc323ab7f457,S. Bituniyata,Toulouse,TLS,WINGER,Ailier,2023-2024,14,831.0,59.4,4.43,,,0.0,,,,0.87,1.06,,,1.44,,,,,lnr,,,,,,,0.0,0.0,69.7,69.7,1.0,66,90,56,34,30,0,1.44,50.0,→,0,[],100,0.0,Ailier,AIL,100,Haute,False,Bonne,False,9,65.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2449,2449,antoine-dupont,https://cdn.lnr.fr/joueur/2449-antoine-dupont/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Antoine Dupont,Toulouse,TLS,SCRUM_HALF,Demi de mêlée,2023-2024,14,865.0,61.8,5.73,,,0.09,,,,0.83,2.87,,,2.77,,,,,lnr,27.0,175.0,85.0,France,31.2,5.0,89.74358974358975,66.40625,77.5,76.8,1.0,93,95,86,32,40,91,2.77,37.7,↗,5,"[7.6, 55.9, 28.6, 32.8, 61.3]",100,2.61,Demi de mêlée,9,100,Haute,False,Bonne,False,1,100.0,93.4,France,48.0,cluster_1,96.4,100.0,50.0,91.5,75.7,93.6,93.1,1.8400000000000003,34.0,1.021,2.688,40.167,7.208,0.104,0.875,5.208,0.958,0.229,1.208
lnr_2498,2498,emmanuel-meafou,https://cdn.lnr.fr/joueur/2498-emmanuel-meafou/photo/photoFull.7ca2942712296b23bc0c05ee5ba8a7306bef7b5e,E. Meafou,Toulouse,TLS,LOCK,2ème ligne,2023-2024,14,741.0,52.9,8.96,,,0.22,,,,0.11,1.84,,,2.7,,,,,lnr,25.0,,145.0,France,36.7,7.0,0.0,100.0,56.4,57.9,1.0,33,95,95,12,45,15,,38.0,→,5,"[43.8, 40.3, 30.6, 51.1, 45.3]",100,1.26,2ème Ligne,2L,100,Haute,False,Moyenne,False,31,28.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2486,2486,theo-ntamack-muyenga,https://cdn.lnr.fr/joueur/2486-theo-ntamack-muyenga/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,T. Ntamack Muyenga,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,14,663.0,47.4,11.58,,,0.12,,,,0.48,2.29,,,1.81,,,,,lnr,21.0,193.0,103.0,France,8.6,10.0,98.97435897435898,80.46875,70.8,69.2,1.0,95,95,95,58,35,91,,39.8,↘,5,"[91.4, 37.3, 96.2, 19.4, 30.9]",100,-1.03,3ème Ligne,3L,100,Haute,False,Moyenne,False,23,54.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2490,2490,clement-verge,https://cdn.lnr.fr/joueur/2490-clement-verge/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Clement Verge,Toulouse,TLS,LOCK,2ème ligne,2023-2024,14,622.0,44.4,9.39,,,0.39,,,,0.26,3.09,,,0.64,,,,,lnr,22.0,,123.0,France,57.5,16.0,0.0,96.09375,59.8,62.7,1.0,78,95,64,19,56,14,,58.0,↗,5,"[48.4, 45.3, 74.4, 64.2, 79.8]",100,-0.67,2ème Ligne,2L,100,Haute,False,Moyenne,False,21,52.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2425,2425,jack-willis,https://cdn.lnr.fr/joueur/2425-jack-willis/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Jack Willis,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,14,780.0,55.7,10.77,,,1.13,,,,0.21,1.23,,,1.54,,,,,lnr,27.0,190.0,112.0,Angleterre,0.0,16.0,97.43589743589745,87.5,87.1,84.1,1.0,43,95,84,45,68,96,,49.3,→,5,"[34.5, 40.6, 23.5, 100, 50.6]",100,2.61,3ème Ligne,3L,100,Haute,False,Moyenne,False,1,100.0,70.7,Angleterre,9.0,cluster_1,54.5,50.0,50.0,91.8,92.2,67.4,81.1,0.0,3.25,0.125,0.125,0.5,2.375,0.0,0.625,5.375,0.125,0.125,0.0
lnr_2448,2448,dorian-aldegheri,https://cdn.lnr.fr/joueur/2448-dorian-aldegheri/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Dorian Aldegheri,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,13,607.0,46.7,6.46,,,0.13,,,,0.0,0.13,,,0.0,,,,,lnr,30.0,180.0,119.0,France,97.3,12.0,92.3076923076923,92.96875,60.0,60.3,1.0,0,15,5,0,38,90,,31.7,→,5,"[49.7, 37.7, 33.6, 47.8, 24.4]",100,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,101,9.9,59.1,France,9.0,cluster_1,55.9,50.0,50.0,89.5,51.0,55.5,85.5,0.0,0.667,0.111,0.111,0.111,0.556,0.0,0.333,2.222,0.222,0.889,0.0
lnr_2450,2450,thomas-ramos,https://cdn.lnr.fr/joueur/2450-thomas-ramos/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Thomas Ramos,Toulouse,TLS,FULLBACK,Arrière,2023-2024,13,914.0,70.3,3.24,,,0.0,,,,1.05,1.31,,,13.57,,,,,lnr,28.0,178.0,87.0,France,16.2,11.0,91.28205128205128,67.96875,83.0,77.5,1.0,75,95,95,30,30,89,13.57,15.9,↗,5,"[6.3, 5.9, 2.0, 28.2, 21.1]",100,2.96,Arrière,ARR,100,Haute,False,Bonne,False,1,100.0,81.0,France,26.0,cluster_1,85.3,70.9,95.7,84.4,81.0,73.3,91.0,0.6,34.154,0.5,1.846,4.115,4.885,0.077,0.269,0.808,0.731,0.192,0.577
lnr_2451,2451,cyril-baille,https://cdn.lnr.fr/joueur/2451-cyril-baille/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Cyril Baille,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,12,473.0,39.4,6.93,,,0.0,,,,0.17,1.86,,,0.0,,,,,lnr,30.0,182.0,118.0,France,83.4,11.0,93.33333333333331,92.1875,66.1,68.6,0.894,77,95,5,0,30,90,,15.3,↘,5,"[22.6, 34.7, 29.7, 5.9, 7.2]",100,2.61,1ère Ligne,1L,89,Haute,False,Moyenne,False,84,25.2,79.6,France,42.0,cluster_1,94.8,100.0,50.0,93.7,66.4,83.5,88.2,0.4599999999999994,7.619,0.071,0.595,2.667,4.952,0.0,0.333,6.262,0.381,0.595,0.667
lnr_2483,2483,ange-capuozzo,https://cdn.lnr.fr/joueur/2483-ange-capuozzo/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Ange Capuozzo,Toulouse,TLS,SCRUM_HALF,Demi de mêlée,2023-2024,12,762.0,63.5,3.46,,,0.1,,,,0.94,0.31,,,3.15,,,,,lnr,24.0,177.0,79.0,France,58.3,6.0,90.76923076923076,61.71875,61.3,59.4,1.0,95,6,95,0,41,87,3.15,13.2,↘,5,"[9.2, 17.1, 9.4, 13.1, 14.6]",100,0.5,Demi de mêlée,9,100,Haute,False,Moyenne,False,21,20.0,82.2,ITALY,10.0,cluster_1,100.0,82.2,50.0,79.7,70.6,92.6,90.4,0.7200000000000002,62.5,1.0,4.2,6.8,8.2,0.1,1.1,3.2,1.0,0.4,1.0
lnr_2453,2453,francois-cros,https://cdn.lnr.fr/joueur/2453-francois-cros/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Francois Cros,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,12,778.0,64.8,10.69,,,0.1,,,,0.0,0.41,,,0.0,,,,,lnr,30.0,190.0,111.0,France,,,97.43589743589745,86.71875,63.5,68.2,1.0,0,36,5,43,34,95,,74.1,→,2,"[100, 75.9]",100,2.61,3ème Ligne,3L,100,Haute,False,Moyenne,False,26,47.9,67.6,France,25.0,cluster_1,61.3,57.0,50.0,90.8,77.7,56.7,86.9,0.0,7.32,0.08,0.68,0.96,2.28,0.0,0.76,7.04,0.16,0.36,0.2
lnr_2405,2405,thibaud-flament,https://cdn.lnr.fr/joueur/2405-thibaud-flament/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Thibaud Flament,Toulouse,TLS,LOCK,2ème ligne,2023-2024,12,809.0,67.4,8.5,,,0.0,,,,0.2,0.49,,,0.0,,,,,lnr,26.0,,116.0,France,68.6,10.0,0.0,90.625,49.0,51.6,1.0,60,42,5,5,30,13,,32.0,↘,5,"[39.9, 21.0, 30.9, 47.8, 34.7]",100,2.0,2ème Ligne,2L,100,Haute,False,Bonne,False,37,14.3,76.6,France,15.0,cluster_1,90.8,66.9,50.0,90.2,68.6,100.0,80.2,0.1599999999999994,11.733,0.333,0.6,2.0,4.133,0.0,0.733,9.267,0.333,0.533,0.267
lnr_2461,2461,peato-mauvaka,https://cdn.lnr.fr/joueur/2461-peato-mauvaka/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Peato Mauvaka,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,12,512.0,42.7,9.38,,,0.47,,,,0.16,0.47,,,3.91,,,,,lnr,27.0,184.0,112.0,France,24.6,4.0,94.35897435897436,87.5,74.3,76.8,0.927,73,56,95,32,58,87,,74.1,↗,4,"[62.8, 61.9, 95.7, 100]",100,2.61,1ère Ligne,1L,93,Haute,False,Moyenne,False,6,95.5,73.1,France,20.0,cluster_1,69.6,57.6,50.0,92.4,70.7,75.9,83.3,0.0,7.95,0.1,0.5,0.8,1.8,3.85,0.2,3.05,0.25,0.45,0.15
lnr_2393,2393,ian-boubila,https://cdn.lnr.fr/joueur/2393-ian-boubila/photo/photoFull.d12b43ca6e7fc340fc47e57d679419cdf389ce62,Ian Boubila,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,11,236.0,21.5,11.19,,,0.68,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,62.1,64.6,0.686,0,0,5,56,68,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,69,Moyenne,True,Basse,False,79,29.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_11251,11251,leo-banos,https://cdn.lnr.fr/joueur/11251-leo-banos/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Léo Banos,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,10,523.0,52.3,7.65,,,0.0,,,,0.31,0.31,,,0.0,,,,,lnr,21.0,191.0,100.0,France,91.4,16.0,97.94871794871794,78.125,51.7,54.4,0.936,63,27,5,0,30,89,,36.5,↗,5,"[19.1, 50.4, 36.7, 50.4, 40.3]",100,-1.03,3ème Ligne,3L,94,Haute,False,Moyenne,False,45,8.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2397,2397,santiago-chocobares,https://cdn.lnr.fr/joueur/2397-santiago-chocobares/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,S. Chocobares,Toulouse,TLS,CENTRE,Centre,2023-2024,10,615.0,61.5,8.2,,,0.0,,,,0.52,0.78,,,2.6,,,,,lnr,25.0,188.0,100.0,Argentine,78.4,8.0,96.4102564102564,78.125,76.5,72.3,1.0,67,89,95,95,30,91,,23.8,→,5,"[6.3, 33.9, 34.7, 19.0, 28.8]",100,1.26,Centre,CTR,100,Haute,False,Moyenne,False,2,97.1,62.8,Argentine,20.0,cluster_1,58.2,57.3,50.0,87.9,90.9,54.6,94.1,0.0,7.5,0.0,0.4,1.15,2.25,0.0,1.0,4.0,0.15,0.25,0.1
lnr_2501,2501,dimitri-delibes,https://cdn.lnr.fr/joueur/2501-dimitri-delibes/photo/photoFull.7ca2942712296b23bc0c05ee5ba8a7306bef7b5e,Dimitri Delibes,Toulouse,TLS,CENTRE,Centre,2023-2024,9,569.0,63.2,5.34,,,0.28,,,,0.56,0.28,,,0.7,,,,,lnr,25.0,190.0,98.0,France,31.6,9.0,97.43589743589745,76.5625,71.4,68.2,0.974,72,27,31,34,58,90,,23.2,↘,5,"[33.3, 22.9, 0, 25.5, 38.6]",100,1.26,Centre,CTR,97,Haute,False,Moyenne,False,13,64.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2445,2445,julien-marchand,https://cdn.lnr.fr/joueur/2445-julien-marchand/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Julien Marchand,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,9,421.0,46.8,8.93,,,0.76,,,,0.0,0.95,,,1.9,,,,,lnr,28.0,181.0,110.0,France,21.6,7.0,92.82051282051282,85.9375,78.8,76.8,0.851,0,95,79,26,68,85,,45.0,↘,5,"[89.1, 58.1, 45.5, 23.4, 64.3]",100,2.96,1ère Ligne,1L,85,Haute,False,Moyenne,False,8,93.2,80.2,France,28.0,cluster_1,97.3,91.7,50.0,90.1,57.0,70.1,89.4,0.5200000000000002,13.357,0.107,0.893,1.786,5.964,6.964,0.643,6.821,0.393,0.464,0.464
lnr_2454,2454,anthony-jelonch,https://cdn.lnr.fr/joueur/2454-anthony-jelonch/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Anthony Jelonch,Toulouse,TLS,BACK_ROW,3ème ligne,2023-2024,6,376.0,62.7,12.34,,,0.21,,,,0.21,1.06,,,1.06,,,,,lnr,27.0,193.0,108.0,France,22.7,10.0,98.97435897435898,84.375,74.9,73.1,0.813,43,92,58,71,39,94,,39.0,↗,5,"[22.9, 19.1, 41.9, 62.1, 47.8]",100,2.61,3ème Ligne,3L,81,Haute,False,Basse,False,10,81.2,77.8,France,26.0,cluster_1,74.1,92.8,50.0,87.9,75.4,66.0,86.5,0.2799999999999997,14.577,0.231,0.5,3.077,5.692,0.0,1.654,10.0,0.385,0.538,0.692
lnr_12335,12335,blair-kinghorn-1,https://cdn.lnr.fr/joueur/12335-blair-kinghorn-1/photo/photoFull.2697f7f0cb7b3da001ecdd411641ac7914939acd,Blair Kinghorn,Toulouse,TLS,FULLBACK,Arrière,2023-2024,6,434.0,72.3,3.13,,,0.0,,,,0.74,1.11,,,5.9,,,,,lnr,27.0,193.0,107.0,Ecosse,41.6,13.0,98.97435897435898,83.59375,76.1,70.4,0.862,46,95,95,28,30,98,5.9,6.7,↘,5,"[17.7, 0, 4.8, 6.5, 4.6]",100,2.61,Arrière,ARR,86,Haute,False,Moyenne,False,3,87.5,81.4,SCOT,45.0,cluster_1,88.2,83.3,57.8,86.2,78.7,86.6,89.0,0.6400000000000006,36.244,0.733,1.622,5.756,5.222,0.089,0.622,2.689,0.867,0.178,0.4
lnr_2485,2485,paul-mallez,https://cdn.lnr.fr/joueur/2485-paul-mallez/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Paul Mallez,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,6,105.0,17.5,12.19,,,1.52,,,,0.76,0.0,,,0.0,,,,,lnr,23.0,180.0,116.0,France,61.4,6.0,92.3076923076923,90.625,82.5,76.5,0.57,95,0,5,69,68,89,,57.9,↗,5,"[36.3, 23.6, 39.4, 44.3, 100]",100,-0.16,1ère Ligne,1L,57,Basse,True,Basse,True,7,94.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2432,2432,kalvin-gourgues,https://cdn.lnr.fr/joueur/2432-kalvin-gourgues/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Kalvin Gourgues,Toulouse,TLS,CENTRE,Centre,2023-2024,4,218.0,54.5,4.4,,,0.0,,,,0.0,1.47,,,0.0,,,,,lnr,19.0,184.0,93.0,France,36.1,13.0,94.35897435897436,72.65625,60.9,62.7,0.668,0,95,5,13,30,86,,35.0,↗,5,"[57.5, 9.8, 25.5, 28.0, 60.9]",100,-1.38,Centre,CTR,67,Moyenne,True,Basse,True,25,29.4,,,,,,,,,,,,0.0,,,,,,,,,,,
