player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus
lnr_575,575,leone-nakarawa,https://cdn.lnr.fr/joueur/575-leone-nakarawa/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Leone Nakarawa,Castres,CAS,LOCK,2ème ligne,2024-2025,22,927.0,42.1,8.63,,,0.43,,,,0.17,1.98,,,0.86,,,,,lnr,37.0,,115.0,Fidji,0.0,87.12121212121212,56.1,58.6,1.0,61,100,61,13,46,13,,42.8,↗,4,"[9.4, 17.5, 79.2, 57.5]",100,-1.25,2ème Ligne,2L,100,Haute,False,Bonne,False,36,26.0,83.2,FIJI,31,cluster_0,96.4,96.5,50.0,92.4,50.0,91.7,92.5,0.8200000000000003
lnr_543,543,theo-chabouni,https://cdn.lnr.fr/joueur/543-theo-chabouni/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Théo Chabouni,Castres,CAS,FULLBACK,Arrière,2024-2025,19,962.0,50.6,3.24,,,0.08,,,,0.25,0.42,,,0.83,,,,,lnr,,,,,0.0,0.0,58.0,55.5,1.0,20,29,16,43,48,0,0.83,8.9,↘,5,"[2.6, 19.6, 20.3, 0, 4.3]",100,0.0,Arrière,ARR,100,Haute,False,Bonne,False,18,10.5,,,,,,,,,,,,0.0
lnr_593,593,antoine-tichit,https://cdn.lnr.fr/joueur/593-antoine-tichit/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Antoine Tichit,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,18,638.0,35.4,13.67,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,35.0,187.0,115.0,France,95.8974358974359,87.12121212121212,69.6,66.8,1.0,0,0,0,76,30,88,,27.3,↗,5,"[26.0, 12.9, 0, 19.4, 62.1]",100,-0.67,1ère Ligne,1L,100,Haute,False,Moyenne,False,79,37.7,,,,,,,,,,,,0.0
lnr_68,68,loris-zarantonello,https://cdn.lnr.fr/joueur/68-loris-zarantonello/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,L. Zarantonello,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,18,511.0,28.4,17.53,,,0.47,,,,0.16,0.47,,,0.78,,,,,lnr,24.0,183.0,102.0,France,93.84615384615384,77.27272727272727,85.0,79.2,0.75,40,50,19,100,52,80,,50.0,↘,5,"[100, 44.8, 33.3, 48.7, 62.1]",100,0.5,1ère Ligne,1L,75,Haute,False,Moyenne,False,8,94.4,,,,,,,,,,,,0.0
lnr_585,585,levan-chilachava,https://cdn.lnr.fr/joueur/585-levan-chilachava/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Chilachava,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,17,538.0,31.6,5.8,,,0.3,,,,0.0,0.3,,,0.0,,,,,lnr,33.0,188.0,133.0,Géorgie,96.41025641025641,100.0,62.8,69.0,0.75,0,32,0,0,44,99,,22.7,↘,5,"[64.3, 34.7, 17.0, 0, 36.2]",100,0.5,1ère Ligne,1L,75,Haute,False,Moyenne,False,107,15.9,79.5,GEORG,27,cluster_0,56.0,50.2,50.0,95.2,85.8,62.3,92.2,0.44999999999999996
lnr_12516,12516,william-collier,https://cdn.lnr.fr/joueur/12516-william-collier/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,William Collier,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,17,920.0,54.1,6.43,,,0.0,,,,0.0,0.09,,,1.3,,,,,lnr,33.0,183.0,120.0,Angleterre,93.84615384615384,90.9090909090909,56.5,57.7,1.0,0,10,32,3,30,91,,36.9,↗,5,"[31.9, 24.7, 8.1, 28.2, 76.9]",100,0.5,1ère Ligne,1L,100,Haute,False,Bonne,False,121,4.8,,,,,,,,,,,,0.0
lnr_596,596,adrien-seguret,https://cdn.lnr.fr/joueur/596-adrien-seguret/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Adrien Seguret,Castres,CAS,CENTRE,Centre,2024-2025,17,881.0,51.8,5.54,,,0.09,,,,0.54,0.36,,,1.82,,,,,lnr,26.0,182.0,95.0,France,93.33333333333333,71.96969696969697,65.9,65.6,1.0,50,29,69,32,34,86,,37.0,↗,5,"[16.7, 57.5, 39.3, 32.1, 51.5]",100,2.0,Centre,CTR,100,Haute,False,Bonne,False,19,55.0,,,,,,,,,,,,0.0
lnr_1888,1888,nicolas-corato,https://cdn.lnr.fr/joueur/1888-nicolas-corato/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Nicolas Corato,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,16,602.0,37.6,9.97,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,27.0,184.0,123.0,France,94.35897435897435,93.18181818181817,65.9,68.3,1.0,0,0,0,39,30,93,,58.5,↘,5,"[37.7, 100, 54.1, 48.6, 70.4]",100,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,65,49.2,,,,,,,,,,,,0.0
lnr_580,580,gauthier-maravat,https://cdn.lnr.fr/joueur/580-gauthier-maravat/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,G. Maravat,Castres,CAS,BACK_ROW,3ème ligne,2024-2025,15,635.0,42.3,9.57,,,0.38,,,,0.0,0.0,,,0.63,,,,,lnr,24.0,198.0,112.0,France,100.0,84.84848484848484,59.6,60.0,1.0,0,0,16,17,46,96,,35.2,↘,5,"[100, 68.7, 38.6, 0, 36.7]",100,0.5,3ème Ligne,3L,100,Haute,False,Moyenne,False,43,20.8,,,,,,,,,,,,0.0
lnr_637,637,pierre-colonna,https://cdn.lnr.fr/joueur/637-pierre-colonna/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Pierre Colonna,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,13,382.0,29.4,11.1,,,0.0,,,,0.42,0.21,,,2.09,,,,,lnr,23.0,188.0,113.0,France,96.41025641025641,85.60606060606061,68.8,68.1,0.75,100,22,52,50,30,87,,41.2,↗,5,"[42.7, 41.2, 23.6, 62.1, 52.0]",100,-0.16,1ère Ligne,1L,75,Haute,False,Basse,False,67,47.6,,,,,,,,,,,,0.0
lnr_550,550,tyler-ardron,https://cdn.lnr.fr/joueur/550-tyler-ardron/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Tyler Ardron,Castres,CAS,LOCK,2ème ligne,2024-2025,12,758.0,63.2,9.39,,,0.11,,,,0.0,0.42,,,1.06,,,,,lnr,33.0,197.0,108.0,Canada,100.0,81.81818181818183,62.1,64.2,1.0,0,37,75,19,34,97,,53.8,↗,5,"[54.3, 45.8, 34.5, 100, 51.0]",100,0.5,2ème Ligne,2L,100,Haute,False,Moyenne,False,24,52.1,,,,,,,,,,,,0.0
lnr_633,633,baptiste-cope,https://cdn.lnr.fr/joueur/633-baptiste-cope/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,B. Cope,Castres,CAS,BACK_ROW,3ème ligne,2024-2025,12,457.0,38.1,11.9,,,0.35,,,,0.18,0.35,,,0.88,,,,,lnr,23.0,186.0,102.0,France,95.38461538461539,77.27272727272727,65.2,66.4,0.75,24,23,23,42,45,89,,44.8,↘,5,"[32.1, 94.4, 49.1, 40.9, 50.8]",100,-0.16,3ème Ligne,3L,75,Haute,False,Moyenne,False,24,54.7,,,,,,,,,,,,0.0
lnr_560,560,lois-guerois-galisson,https://cdn.lnr.fr/joueur/560-lois-guerois-galisson/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Guerois Galisson,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,11,326.0,29.6,11.53,,,0.25,,,,0.0,0.0,,,2.45,,,,,lnr,23.0,192.0,122.0,France,98.46153846153847,92.42424242424242,69.8,70.4,0.75,0,0,61,55,42,93,,54.7,↘,5,"[87.1, 76.9, 11.4, 100, 42.0]",100,-0.16,1ère Ligne,1L,75,Haute,False,Basse,False,54,57.9,,,,,,,,,,,,0.0
lnr_2596,2596,nathanael-hulleu,https://cdn.lnr.fr/joueur/2596-nathanael-hulleu/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,N. Hulleu,Castres,CAS,WINGER,Ailier,2024-2025,11,655.0,59.5,3.18,,,0.0,,,,0.73,0.37,,,1.83,,,,,lnr,24.0,178.0,86.0,France,91.28205128205128,65.15151515151516,64.5,62.0,1.0,52,24,43,12,30,84,1.83,18.9,→,5,"[37.8, 12.4, 25.5, 28.0, 10.1]",100,0.5,Ailier,AIL,100,Haute,False,Moyenne,False,16,37.5,,,,,,,,,,,,0.0
lnr_687,687,paul-jedrasiak,https://cdn.lnr.fr/joueur/687-paul-jedrasiak/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Paul Jedrasiak,Castres,CAS,LOCK,2ème ligne,2024-2025,10,417.0,41.7,13.62,,,0.19,,,,0.0,0.19,,,0.0,,,,,lnr,32.0,,121.0,France,0.0,91.66666666666666,59.4,67.3,0.75,0,17,0,56,37,14,,46.8,↗,5,"[11.8, 50.0, 45.6, 60.9, 65.3]",100,1.26,2ème Ligne,2L,75,Haute,False,Moyenne,False,25,50.0,77.7,France,10,cluster_1,73.3,76.2,50.0,84.1,79.4,61.0,82.4,0.2700000000000003
lnr_591,591,adrea-cocagi,https://cdn.lnr.fr/joueur/591-adrea-cocagi/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Adrea Cocagi,Castres,CAS,CENTRE,Centre,2024-2025,9,414.0,46.0,6.38,,,0.0,,,,0.39,0.39,,,0.97,,,,,lnr,31.0,185.0,109.0,Fidji,94.87179487179486,82.57575757575758,65.4,67.8,0.75,36,32,37,43,30,95,,47.6,↗,5,"[29.8, 65.9, 45.8, 52.5, 64.2]",100,2.0,Centre,CTR,75,Haute,False,Moyenne,False,16,62.5,,,,,,,,,,,,0.0
lnr_1562,1562,christian-guetang-ambadiang,https://cdn.lnr.fr/joueur/1562-christian-guetang-ambadiang/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,C. Guetang Ambadiang,Castres,CAS,WINGER,Ailier,2024-2025,9,632.0,70.2,4.3,,,0.25,,,,0.89,0.38,,,1.27,,,,,lnr,26.0,189.0,107.0,Cameroun,96.92307692307692,81.06060606060606,73.4,69.7,1.0,64,24,30,28,51,96,1.27,21.5,↘,5,"[19.0, 44.5, 31.4, 18.3, 16.4]",100,2.0,Ailier,AIL,100,Haute,False,Moyenne,False,7,75.0,,,,,,,,,,,,0.0
lnr_556,556,feibyan-cornell-tukino,https://cdn.lnr.fr/joueur/556-feibyan-cornell-tukino/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,F. Tukino,Castres,CAS,BACK_ROW,3ème ligne,2024-2025,9,315.0,35.0,12.95,,,0.0,,,,0.25,0.25,,,1.27,,,,,lnr,23.0,190.0,111.0,Nouvelle Zélande,97.43589743589743,84.0909090909091,60.7,64.4,0.75,34,17,33,53,30,94,,50.7,↗,5,"[45.5, 37.1, 76.1, 27.3, 83.4]",100,-0.16,3ème Ligne,3L,75,Haute,False,Basse,False,33,39.6,,,,,,,,,,,,0.0
lnr_616,616,wayan-de-benedittis,https://cdn.lnr.fr/joueur/616-wayan-de-benedittis/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,W. De Benedittis,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,8,40.0,5.0,6.0,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,41.5,55.8,0.5,0,0,0,0,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,50,Basse,True,Basse,True,123,2.8,,,,,,,,,,,,0.0
lnr_612,612,gauthier-doubrere,https://cdn.lnr.fr/joueur/612-gauthier-doubrere/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,G. Doubrere,Castres,CAS,SCRUM_HALF,Demi de mêlée,2024-2025,8,134.0,16.8,6.57,,,0.6,,,,0.0,0.0,,,0.0,,,,,lnr,29.0,176.0,82.0,France,90.25641025641026,62.121212121212125,65.9,68.4,0.5,0,0,0,51,67,88,0.0,35.9,↗,5,"[0, 0, 100, 0, 21.6]",100,2.96,Demi de mêlée,9,50,Basse,True,Basse,True,9,66.7,,,,,,,,,,,,0.0
lnr_990,990,pierre-popelin,https://cdn.lnr.fr/joueur/990-pierre-popelin/photo/photoFull.86467e8a06c363e5a424f16ec190ee71bb293d95,Pierre Popelin,Castres,CAS,FULLBACK,Arrière,2024-2025,8,341.0,42.6,4.93,,,0.23,,,,0.23,1.41,,,4.93,,,,,lnr,29.0,181.0,87.0,France,92.82051282051282,65.9090909090909,86.9,76.6,0.75,19,98,95,90,70,91,4.93,10.7,→,5,"[0, 25.5, 16.2, 5.9, 8.0]",100,2.96,Arrière,ARR,75,Haute,False,Basse,False,1,100.0,,,,,,,,,,,,0.0
lnr_595,595,aurelien-azar,https://cdn.lnr.fr/joueur/595-aurelien-azar/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,A. Azar,Castres,CAS,FRONT_ROW,1ère ligne,2024-2025,4,80.0,20.0,9.0,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,30.0,188.0,126.0,France,96.41025641025641,95.45454545454545,64.2,66.7,0.5,0,0,0,29,30,95,,29.2,↘,5,"[33.3, 45.9, 39.5, 1.4, 46.3]",100,2.61,1ère Ligne,1L,50,Basse,True,Basse,True,81,36.5,,,,,,,,,,,,0.0
lnr_757,757,yann-peysson,https://cdn.lnr.fr/joueur/757-yann-peysson/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,Yann Peysson,Castres,CAS,BACK_ROW,3ème ligne,2024-2025,4,177.0,44.2,17.18,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,60.8,64.5,0.6,0,0,0,99,30,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,60,Moyenne,True,Basse,True,31,42.5,,,,,,,,,,,,0.0
lnr_11291,11291,joris-dupont,https://cdn.lnr.fr/joueur/11291-joris-dupont/photo/photoFull.6f21bcf3f2603044fd281cd01cb394008aed942a,Joris Dupont,Castres,CAS,FLY_HALF,Demi d'ouverture,2024-2025,3,78.0,26.0,2.05,,,0.0,,,,1.03,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,52.2,61.1,0.5,80,0,0,8,30,0,0.0,50.0,→,0,[],100,0.0,Ouvreur,10,50,Basse,True,Basse,True,12,52.2,,,,,,,,,,,,0.0
lnr_533,533,simon-meka,https://cdn.lnr.fr/joueur/533-simon-meka/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Simon Meka,Castres,CAS,LOCK,2ème ligne,2024-2025,3,72.0,24.0,26.67,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,25.0,193.0,110.0,France,98.97435897435898,83.33333333333334,78.5,75.1,0.5,0,0,0,100,30,96,,57.3,→,3,"[51.0, 36.7, 96.2]",100,1.26,2ème Ligne,2L,50,Basse,True,Basse,True,9,83.3,,,,,,,,,,,,0.0
lnr_12794,12794,luka-matkava,https://cdn.lnr.fr/joueur/12794-luka-matkava/photo/photoFull.2838d375f4dfa7ff417098a517dc9999616e2731,Luka Matkava,Castres,CAS,FLY_HALF,Demi d'ouverture,2024-2025,1,80.0,80.0,9.0,,,1.0,,,,0.0,0.0,,,6.0,,,,,lnr,,,,,0.0,0.0,62.5,66.3,0.5,0,0,42,87,70,0,6.0,50.0,→,0,[],100,0.0,Ouvreur,10,50,Basse,True,Basse,True,2,95.7,66.5,GEORG,7,cluster_0,51.0,50.3,78.1,69.9,90.3,54.3,72.7,0.0
lnr_908,908,steeve-blanc-mappaz,https://cdn.lnr.fr/joueur/908-steeve-blanc-mappaz/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,S. Blanc Mappaz,Lyon,LOU,BACK_ROW,3ème ligne,2024-2025,18,906.0,50.3,13.51,,,0.09,,,,0.18,0.35,,,0.0,,,,,lnr,,,,,0.0,0.0,58.2,58.2,1.0,24,23,0,59,34,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,100,Haute,False,Bonne,False,46,13.2,,,,,,,,,,,,0.0
lnr_12591,12591,jermaine-ainsley,https://cdn.lnr.fr/joueur/12591-jermaine-ainsley/photo/photoFull.927f14763f41272d69deff95784a28a1a65adb71,J. Ainsley,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,17,859.0,50.5,10.43,,,0.0,,,,0.09,0.0,,,0.47,,,,,lnr,29.0,181.0,127.0,Nouvelle Zélande,92.82051282051282,96.21212121212122,68.4,70.0,1.0,22,0,12,43,30,95,,56.0,↘,5,"[31.2, 100, 100, 31.4, 39.9]",100,2.96,1ère Ligne,1L,100,Haute,False,Bonne,False,57,55.6,,,,,,,,,,,,0.0
lnr_1077,1077,arno-botha,https://cdn.lnr.fr/joueur/1077-arno-botha/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Arno Botha,Lyon,LOU,BACK_ROW,3ème ligne,2024-2025,17,976.0,57.4,10.82,,,0.0,,,,0.41,1.31,,,2.05,,,,,lnr,33.0,190.0,108.0,Afrique du Sud,97.43589743589743,81.81818181818183,64.2,66.6,1.0,56,88,53,31,30,93,,59.1,↗,5,"[82.5, 81.0, 68.7, 90.0, 47.8]",100,0.5,3ème Ligne,3L,100,Haute,False,Bonne,False,23,58.5,,,,,,,,,,,,0.0
lnr_1107,1107,hamza-kaabeche,https://cdn.lnr.fr/joueur/1107-hamza-kaabeche/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Hamza Kaabeche,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,17,715.0,42.1,12.2,,,0.0,,,,0.11,0.34,,,0.0,,,,,lnr,28.0,189.0,114.0,France,96.92307692307692,86.36363636363636,73.1,71.7,1.0,27,36,0,61,30,88,,38.9,→,5,"[24.7, 59.2, 51.8, 27.6, 52.4]",100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,43,66.3,,,,,,,,,,,,0.0
lnr_1084,1084,guillaume-marchand,https://cdn.lnr.fr/joueur/1084-guillaume-marchand/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,G. Marchand,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,17,751.0,44.2,16.09,,,0.43,,,,0.21,0.11,,,2.66,,,,,lnr,26.0,183.0,105.0,France,93.84615384615384,79.54545454545455,84.4,82.7,1.0,52,12,66,100,50,82,,52.6,↘,5,"[83.8, 81.0, 38.2, 52.4, 66.6]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,1,100.0,80.2,France,28,cluster_1,97.3,91.7,50.0,90.1,57.0,70.1,89.4,0.5200000000000002
lnr_857,857,irakli-aptsiauri,https://cdn.lnr.fr/joueur/857-irakli-aptsiauri/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Irakli Aptsiauri,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,16,620.0,38.8,14.06,,,0.39,,,,0.13,0.13,,,0.0,,,,,lnr,22.0,185.0,122.0,Géorgie,94.87179487179486,92.42424242424242,78.4,77.9,1.0,32,14,0,80,48,92,,60.8,↗,5,"[29.8, 100, 100, 61.1, 35.4]",100,-0.67,1ère Ligne,1L,100,Haute,False,Moyenne,False,9,93.7,,,,,,,,,,,,0.0
lnr_1105,1105,killian-geraci,https://cdn.lnr.fr/joueur/1105-killian-geraci/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Killian Geraci,Lyon,LOU,LOCK,2ème ligne,2024-2025,16,815.0,50.9,15.31,,,0.29,,,,0.0,0.2,,,0.0,,,,,lnr,26.0,,115.0,France,0.0,87.12121212121212,64.8,67.4,1.0,0,18,0,71,41,13,,59.7,↘,5,"[58.9, 100, 100, 20.7, 68.7]",100,2.0,2ème Ligne,2L,100,Haute,False,Bonne,False,18,64.6,,,,,,,,,,,,0.0
lnr_1083,1083,jerome-rey,https://cdn.lnr.fr/joueur/1083-jerome-rey/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,J. Rey,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,16,662.0,41.4,14.86,,,0.0,,,,0.12,0.24,,,0.6,,,,,lnr,29.0,181.0,133.0,France,92.82051282051282,100.0,80.3,81.9,1.0,30,26,15,89,30,98,,75.3,↗,5,"[100, 67.3, 100, 100, 55.7]",100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,2,99.2,,,,,,,,,,,,0.0
lnr_1123,1123,mickael-guillard,https://cdn.lnr.fr/joueur/1123-mickael-guillard/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,M. Guillard,Lyon,LOU,LOCK,2ème ligne,2024-2025,15,880.0,58.7,12.36,,,0.36,,,,0.0,0.73,,,0.45,,,,,lnr,24.0,197.0,113.0,France,100.0,85.60606060606061,72.8,71.7,1.0,0,64,32,45,44,98,,44.3,↘,5,"[100, 32.1, 66.5, 38.6, 39.2]",100,0.5,2ème Ligne,2L,100,Haute,False,Bonne,False,12,77.1,,,,,,,,,,,,0.0
lnr_1095,1095,felix-lambey,https://cdn.lnr.fr/joueur/1095-felix-lambey/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Félix Lambey,Lyon,LOU,LOCK,2ème ligne,2024-2025,15,640.0,42.7,13.38,,,0.25,,,,0.25,1.12,,,0.62,,,,,lnr,31.0,196.0,107.0,France,100.0,81.06060606060606,79.8,81.6,1.0,89,99,44,54,40,97,,75.9,↗,5,"[59.2, 93.8, 74.0, 69.9, 100]",100,2.0,2ème Ligne,2L,100,Haute,False,Moyenne,False,1,100.0,77.7,France,10,cluster_1,95.6,85.2,50.0,90.8,62.3,84.0,88.3,0.2700000000000003
lnr_1126,1126,alfred-parisien,https://cdn.lnr.fr/joueur/1126-alfred-parisien/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Alfred Parisien,Lyon,LOU,CENTRE,Centre,2024-2025,15,903.0,60.2,6.56,,,0.09,,,,0.53,0.27,,,0.89,,,,,lnr,24.0,182.0,91.0,France,93.33333333333333,68.93939393939394,64.8,62.1,1.0,49,22,34,46,34,84,,18.3,↗,5,"[7.2, 0, 23.6, 22.9, 26.0]",100,0.5,Centre,CTR,100,Haute,False,Bonne,False,25,40.0,,,,,,,,,,,,0.0
lnr_1700,1700,charlie-cassang,https://cdn.lnr.fr/joueur/1700-charlie-cassang/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Charlie Cassang,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2024-2025,14,399.0,28.5,5.81,,,0.0,,,,0.2,1.2,,,0.0,,,,,lnr,30.0,173.0,92.0,France,88.71794871794872,69.6969696969697,73.5,69.2,0.75,31,86,0,38,30,92,0.0,17.2,↘,5,"[46.7, 9.0, 26.2, 19.9, 8.7]",100,2.61,Demi de mêlée,9,75,Haute,False,Basse,False,8,70.8,,,,,,,,,,,,0.0
lnr_2162,2162,cedate-gomes-sa,https://cdn.lnr.fr/joueur/2162-cedate-gomes-sa/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Cedate Gomes Sa,Lyon,LOU,FRONT_ROW,1ère ligne,2024-2025,14,456.0,32.6,10.35,,,0.18,,,,0.0,0.18,,,0.0,,,,,lnr,31.0,185.0,113.0,France,94.87179487179486,85.60606060606061,68.6,72.3,0.75,0,19,0,43,38,87,,66.6,→,5,"[100, 53.2, 47.8, 30.3, 100]",100,2.0,1ère Ligne,1L,75,Haute,False,Moyenne,False,38,70.6,77.7,France,12,cluster_1,63.9,56.4,50.0,90.7,83.7,62.8,88.2,0.2700000000000003
lnr_1584,1584,beka-shvangiradze,https://cdn.lnr.fr/joueur/1584-beka-shvangiradze/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,B. Shvangiradze,Lyon,LOU,BACK_ROW,3ème ligne,2024-2025,14,719.0,51.4,15.35,,,0.11,,,,0.0,0.22,,,1.11,,,,,lnr,22.0,191.0,104.0,Géorgie,97.94871794871794,78.78787878787878,65.4,67.1,1.0,0,15,28,79,35,91,,57.8,↗,5,"[63.7, 17.6, 76.3, 54.7, 90.5]",100,-0.67,3ème Ligne,3L,100,Haute,False,Moyenne,False,18,67.0,,,,,,,,,,,,0.0
lnr_1124,1124,alexandre-tchaptchet-noutcha,https://cdn.lnr.fr/joueur/1124-alexandre-tchaptchet-noutcha/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,A. Tchaptchet Noutcha,Lyon,LOU,FULLBACK,Arrière,2024-2025,14,882.0,63.0,2.0,,,0.0,,,,0.82,0.27,,,1.81,,,,,lnr,23.0,171.0,79.0,France,87.6923076923077,59.84848484848485,61.5,58.1,1.0,66,19,35,8,30,85,1.81,7.6,↘,5,"[38.0, 0, 7.9, 8.3, 0]",100,-0.16,Arrière,ARR,100,Haute,False,Bonne,False,16,21.1,,,,,,,,,,,,0.0
lnr_1125,1125,ethan-dumortier,https://cdn.lnr.fr/joueur/1125-ethan-dumortier/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Ethan Dumortier,Lyon,LOU,CENTRE,Centre,2024-2025,13,774.0,59.5,4.65,,,0.21,,,,0.93,0.31,,,1.55,,,,,lnr,24.0,191.0,93.0,France,97.94871794871794,70.45454545454545,68.9,66.4,1.0,86,25,59,19,39,86,,26.8,→,5,"[12.9, 39.9, 37.6, 24.9, 29.8]",100,0.5,Centre,CTR,100,Haute,False,Moyenne,False,17,60.0,,,,,,,,,,,,0.0
lnr_1437,1437,vincent-rattez,https://cdn.lnr.fr/joueur/1437-vincent-rattez/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Vincent Rattez,Lyon,LOU,CENTRE,Centre,2024-2025,13,823.0,63.3,4.86,,,0.1,,,,1.07,0.1,,,1.94,,,,,lnr,33.0,181.0,89.0,France,92.82051282051282,67.42424242424242,67.9,64.8,1.0,99,8,74,22,34,83,,19.7,→,3,"[39.2, 0, 30.1]",100,0.5,Centre,CTR,100,Haute,False,Bonne,False,20,51.2,68.7,France,9,cluster_1,72.5,62.6,50.0,85.0,83.7,70.6,93.8,0.0
