player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,meters_run_intl,clean_breaks_intl,defenders_beaten_intl,passes_intl,runs_intl,lineouts_won_intl,missed_tackles_intl,tackles_intl,turnovers_conceded_intl,penalties_conceded_intl,offloads_intl
lnr_640,640,thomas-staniforth,https://cdn.lnr.fr/joueur/640-thomas-staniforth/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,T. Staniforth,Castres,CAS,LOCK,2ème ligne,2020-2021,10,669.0,66.9,12.68,,,0.36,,,,0.0,0.12,,,0.0,,,,,lnr,26.0,198.0,124.0,Australie,100.0,99.2,75.3,74.8,1.0,0,11,0,56,49,99,,51.6,↘,5,"[65.0, 98.1, 68.3, 46.9, 51.0]",100,2.0,2ème Ligne,2L,100,Haute,False,Moyenne,False,4,91.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_616,616,wayan-de-benedittis,https://cdn.lnr.fr/joueur/616-wayan-de-benedittis/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,W. De Benedittis,Castres,CAS,FRONT_ROW,1ère ligne,2020-2021,9,245.0,27.2,6.2,,,0.0,,,,0.0,0.33,,,1.63,,,,,lnr,,,,,0.0,0.0,45.1,55.1,0.6,0,33,60,8,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,60,Moyenne,True,Basse,False,66,4.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2081,2081,hans-nkinsi,https://cdn.lnr.fr/joueur/2081-hans-nkinsi/photo/photoFull.cba60bf104e3b342ceb7eeb5d08c240acb54484b,Hans Nkinsi,Castres,CAS,LOCK,2ème ligne,2020-2021,6,326.0,54.3,7.12,,,0.25,,,,0.25,0.25,,,0.0,,,,,lnr,,,,,0.0,0.0,48.6,53.9,0.75,47,23,0,1,43,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,75,Haute,False,Basse,False,31,11.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_637,637,pierre-colonna,https://cdn.lnr.fr/joueur/637-pierre-colonna/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Pierre Colonna,Castres,CAS,FRONT_ROW,1ère ligne,2020-2021,5,67.0,13.4,13.13,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,19.0,188.0,113.0,France,96.08995655507285,90.4,70.3,68.2,0.5,0,0,0,83,30,89,,41.2,↗,5,"[42.7, 41.2, 23.6, 62.1, 52.0]",100,-1.38,1ère Ligne,1L,50,Basse,True,Basse,True,34,51.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_891,891,thomas-fortunel,https://cdn.lnr.fr/joueur/891-thomas-fortunel/photo/photoFull.7260593a1939529b8f58882fcd9327e3deee5c0d,Thomas Fortunel,Castres,CAS,FLY_HALF,Demi d'ouverture,2020-2021,4,151.0,37.8,6.89,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,25.0,178.0,83.0,France,90.97878865320726,66.4,54.6,59.5,0.6,0,0,0,100,30,88,0.0,18.5,↗,5,"[21.6, 0, 26.8, 21.1, 22.6]",100,1.26,Ouvreur,10,60,Moyenne,True,Basse,True,11,16.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_585,585,levan-chilachava,https://cdn.lnr.fr/joueur/585-levan-chilachava/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Chilachava,Castres,CAS,FRONT_ROW,1ère ligne,2020-2021,3,325.0,108.3,5.91,,,0.25,,,,0.0,0.25,,,0.0,,,,,lnr,29.0,188.0,133.0,Géorgie,96.08995655507285,100.0,65.6,69.0,0.75,0,25,0,5,42,100,,22.7,↘,5,"[64.3, 34.7, 17.0, 0, 36.2]",100,2.96,1ère Ligne,1L,75,Haute,False,Basse,True,45,35.3,79.5,GEORG,27.0,cluster_0,56.0,50.2,50.0,95.2,85.8,62.3,92.2,0.4499999999999999,0.889,0.037,0.185,0.111,0.667,0.0,0.074,0.889,0.037,0.296,0.0
lnr_1322,1322,kevin-firmin,https://cdn.lnr.fr/joueur/1322-kevin-firmin/photo/photoFull.28a7076c5091624b9d043c9f795307457230f77f,Kevin Firmin,Castres,CAS,FRONT_ROW,1ère ligne,2020-2021,2,61.0,30.5,15.74,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,28.0,181.0,108.0,France,92.51213902376692,86.4,77.7,72.7,0.5,0,0,0,100,30,85,,31.7,↘,5,"[71.8, 40.3, 43.2, 19.9, 32.8]",100,2.96,1ère Ligne,1L,50,Basse,True,Basse,True,17,75.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_553,553,louis-le-brun,https://cdn.lnr.fr/joueur/553-louis-le-brun/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Louis Le Brun,Castres,CAS,FLY_HALF,Demi d'ouverture,2020-2021,1,40.0,40.0,6.0,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,19.0,188.0,100.0,France,96.08995655507285,80.0,51.3,57.2,0.5,0,0,0,88,30,96,0.0,12.3,→,3,"[19.0, 0, 17.0]",100,-1.38,Ouvreur,10,50,Basse,True,Basse,True,12,8.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1105,1105,killian-geraci,https://cdn.lnr.fr/joueur/1105-killian-geraci/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Killian Geraci,Lyon,LOU,LOCK,2ème ligne,2020-2021,18,950.0,52.8,14.06,,,0.25,,,,0.0,0.17,,,0.0,,,,,lnr,22.0,,115.0,France,0.0,92.0,62.4,64.9,1.0,0,16,0,69,43,13,,59.7,↘,5,"[58.9, 100, 100, 20.7, 68.7]",100,-0.67,2ème Ligne,2L,100,Haute,False,Bonne,False,16,55.9,,,6.0,,,,,,,,,0.0,2.0,0.0,0.0,0.5,0.667,0.0,0.333,2.333,0.0,0.333,0.167
lnr_1081,1081,leo-berdeu,https://cdn.lnr.fr/joueur/1081-leo-berdeu/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Léo Berdeu,Lyon,LOU,FLY_HALF,Demi d'ouverture,2020-2021,17,689.0,40.5,5.22,,,0.0,,,,0.35,1.16,,,8.94,,,,,lnr,22.0,195.0,99.0,France,99.66777408637874,79.2,72.8,71.2,1.0,22,91,71,67,30,98,8.94,42.3,↗,5,"[51.0, 35.7, 20.5, 45.1, 68.7]",100,-0.67,Ouvreur,10,100,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1106,1106,baptiste-couilloud,https://cdn.lnr.fr/joueur/1106-baptiste-couilloud/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,B. Couilloud,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2020-2021,16,822.0,51.4,7.98,,,0.0,,,,0.49,1.46,,,3.31,,,,,lnr,23.0,176.0,82.0,France,89.95655507283415,65.60000000000001,77.3,73.6,1.0,64,83,60,93,30,92,3.31,31.1,→,5,"[19.7, 49.5, 14.4, 21.6, 53.0]",100,-0.16,Demi de mêlée,9,100,Haute,False,Bonne,False,3,88.9,75.9,France,14.0,cluster_1,68.6,67.8,50.0,95.3,89.1,66.7,93.0,0.0900000000000005,18.571,0.5,0.5,11.857,2.286,0.0,0.214,2.071,0.286,0.214,0.286
lnr_1095,1095,felix-lambey,https://cdn.lnr.fr/joueur/1095-felix-lambey/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Félix Lambey,Lyon,LOU,LOCK,2ème ligne,2020-2021,16,807.0,50.4,11.9,,,0.4,,,,0.1,0.89,,,0.0,,,,,lnr,27.0,196.0,107.0,France,100.0,85.6,79.4,81.4,1.0,19,82,0,48,51,97,,75.9,↗,5,"[59.2, 93.8, 74.0, 69.9, 100]",100,2.61,2ème Ligne,2L,100,Haute,False,Bonne,False,1,100.0,77.7,France,10.0,cluster_1,95.6,85.2,50.0,90.8,62.3,84.0,88.3,0.2700000000000003,9.2,0.3,0.8,2.7,5.3,0.0,0.7,8.7,0.5,0.6,0.5
lnr_1433,1433,jeremie-maurouard,https://cdn.lnr.fr/joueur/1433-jeremie-maurouard/photo/photoFull.7260593a1939529b8f58882fcd9327e3deee5c0d,Jeremie Maurouard,Lyon,LOU,FRONT_ROW,1ère ligne,2020-2021,15,636.0,42.4,11.07,,,0.13,,,,0.13,1.01,,,0.63,,,,,lnr,28.0,180.0,95.0,France,92.0010222335804,76.0,77.0,74.3,1.0,37,100,23,61,36,77,,34.2,↗,5,"[0, 10.8, 57.0, 50.6, 41.8]",100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,10,86.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1079,1079,demba-bamba,https://cdn.lnr.fr/joueur/1079-demba-bamba/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Demba Bamba,Lyon,LOU,FRONT_ROW,1ère ligne,2020-2021,14,800.0,57.1,5.7,,,0.3,,,,0.1,0.7,,,1.0,,,,,lnr,23.0,185.0,125.0,France,94.55660618451316,100.0,65.3,67.5,1.0,28,69,37,3,44,96,,60.5,↗,5,"[52.9, 65.6, 79.4, 64.2, 77.9]",100,-0.16,1ère Ligne,1L,100,Haute,False,Moyenne,False,38,45.6,73.9,France,25.0,cluster_1,100.0,78.2,50.0,85.5,58.7,81.7,88.4,0.0,6.08,0.0,1.24,0.76,4.44,0.0,0.76,3.96,0.48,0.92,0.24
lnr_1097,1097,xavier-mignot,https://cdn.lnr.fr/joueur/1097-xavier-mignot/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Xavier Mignot,Lyon,LOU,CENTRE,Centre,2020-2021,14,688.0,49.1,3.02,,,0.12,,,,0.7,0.47,,,2.33,,,,,lnr,,,,,0.0,0.0,61.5,61.5,1.0,76,44,60,0,38,0,,50.0,→,0,[],100,0.0,Centre,CTR,100,Haute,False,Moyenne,False,14,43.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1082,1082,vivien-devisme,https://cdn.lnr.fr/joueur/1082-vivien-devisme/photo/photoFull.8a8276a94cfaec44d9ad851c959e24101861b746,Vivien Devisme,Lyon,LOU,FRONT_ROW,1ère ligne,2020-2021,13,453.0,34.8,11.48,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,55.2,58.9,0.75,0,0,0,65,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,75,Haute,False,Moyenne,False,62,10.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1123,1123,mickael-guillard,https://cdn.lnr.fr/joueur/1123-mickael-guillard/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,M. Guillard,Lyon,LOU,LOCK,2ème ligne,2020-2021,11,431.0,39.2,17.26,,,0.56,,,,0.19,0.56,,,0.0,,,,,lnr,20.0,197.0,113.0,France,100.0,90.4,89.4,80.5,0.75,36,51,0,100,60,98,,44.3,↘,5,"[100, 32.1, 66.5, 38.6, 39.2]",100,-1.25,2ème Ligne,2L,75,Haute,False,Moyenne,False,3,94.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1107,1107,hamza-kaabeche,https://cdn.lnr.fr/joueur/1107-hamza-kaabeche/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Hamza Kaabeche,Lyon,LOU,FRONT_ROW,1ère ligne,2020-2021,11,351.0,31.9,15.95,,,0.46,,,,0.0,0.23,,,0.0,,,,,lnr,24.0,189.0,114.0,France,96.6010733452594,91.2,83.9,77.2,0.75,0,23,0,100,52,90,,38.9,→,5,"[24.7, 59.2, 51.8, 27.6, 52.4]",100,0.5,1ère Ligne,1L,75,Haute,False,Basse,False,6,92.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1915,1915,clement-laporte,https://cdn.lnr.fr/joueur/1915-clement-laporte/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,C. Laporte,Lyon,LOU,FULLBACK,Arrière,2020-2021,10,614.0,61.4,3.52,,,0.0,,,,0.78,0.78,,,0.65,,,,,lnr,,,,,0.0,0.0,61.3,61.3,1.0,51,73,11,30,30,0,0.65,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Moyenne,False,7,40.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1125,1125,ethan-dumortier,https://cdn.lnr.fr/joueur/1125-ethan-dumortier/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Ethan Dumortier,Lyon,LOU,CENTRE,Centre,2020-2021,8,340.0,42.5,3.76,,,0.0,,,,0.24,0.94,,,1.18,,,,,lnr,20.0,191.0,93.0,France,97.62330692563252,74.4,63.1,62.6,0.75,26,88,30,14,30,87,,26.8,→,5,"[12.9, 39.9, 37.6, 24.9, 29.8]",100,-1.25,Centre,CTR,75,Haute,False,Basse,False,12,52.2,,,4.0,,,,,,,,,0.0,42.5,1.5,4.75,2.5,6.5,0.0,1.25,1.5,0.25,0.25,0.5
lnr_1122,1122,theo-william,https://cdn.lnr.fr/joueur/1122-theo-william/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Theo William,Lyon,LOU,BACK_ROW,3ème ligne,2020-2021,7,373.0,53.3,13.94,,,0.43,,,,0.21,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,69.2,70.2,0.75,31,0,0,96,48,0,,55.7,↘,5,"[85.2, 59.1, 53.0, 72.6, 62.9]",100,0.0,3ème Ligne,3L,75,Haute,False,Basse,False,11,64.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1131,1131,jordan-taufua,https://cdn.lnr.fr/joueur/1131-jordan-taufua/photo/photoFull.26cc6cf714855a6cf7c756abb25365c92c92a46a,Jordan Taufua,Lyon,LOU,BACK_ROW,3ème ligne,2020-2021,4,276.0,69.0,10.72,,,0.58,,,,0.29,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,63.6,66.2,0.6,43,0,0,47,54,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,60,Moyenne,True,Basse,True,19,35.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1126,1126,alfred-parisien,https://cdn.lnr.fr/joueur/1126-alfred-parisien/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Alfred Parisien,Lyon,LOU,CENTRE,Centre,2020-2021,2,68.0,34.0,8.24,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,20.0,182.0,91.0,France,93.0232558139535,72.8,58.8,61.0,0.5,0,0,0,100,30,85,,18.3,↗,5,"[7.2, 0, 23.6, 22.9, 26.0]",100,-1.25,Centre,CTR,50,Basse,True,Basse,True,15,39.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1440,1440,enzo-forletta,https://cdn.lnr.fr/joueur/1440-enzo-forletta/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Enzo Forletta,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,19,707.0,37.2,12.33,,,0.45,,,,0.11,0.34,,,0.57,,,,,lnr,26.0,175.0,118.0,France,89.44543828264759,94.4,81.9,77.9,1.0,31,34,21,74,52,91,,33.1,↘,5,"[54.1, 38.2, 61.5, 29.4, 27.0]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,5,94.1,,,2.0,,,,,,,,,0.0,10.0,0.0,0.0,0.5,2.5,0.0,1.5,8.0,0.0,0.5,0.0
lnr_1427,1427,alexandre-becognee,https://cdn.lnr.fr/joueur/1427-alexandre-becognee/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,A. Becognee,Montpellier,MHR,BACK_ROW,3ème ligne,2020-2021,18,587.0,32.6,9.68,,,1.36,,,,0.0,0.41,,,2.04,,,,,lnr,,,,,0.0,0.0,69.5,69.7,0.75,0,32,49,32,70,0,,49.2,↘,5,"[43.9, 45.8, 16.1, 49.3, 89.7]",100,0.0,3ème Ligne,3L,75,Haute,False,Moyenne,False,13,57.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1432,1432,bastien-chalureau,https://cdn.lnr.fr/joueur/1432-bastien-chalureau/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Bastien Chalureau,Montpellier,MHR,LOCK,2ème ligne,2020-2021,18,677.0,37.6,11.46,,,0.0,,,,0.0,0.35,,,0.0,,,,,lnr,29.0,,118.0,France,0.0,94.4,56.9,60.6,1.0,0,32,0,44,30,14,,53.6,↗,5,"[25.4, 58.6, 0, 97.3, 81.2]",100,2.96,2ème Ligne,2L,100,Haute,False,Moyenne,False,20,41.2,,,2.0,,,,,,,,,0.0,9.0,0.0,0.0,1.0,3.5,0.0,0.0,0.5,0.0,0.5,0.0
lnr_1917,1917,youri-delhommel,https://cdn.lnr.fr/joueur/1917-youri-delhommel/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Youri Delhommel,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,14,488.0,34.9,8.2,,,0.0,,,,0.16,0.33,,,0.82,,,,,lnr,25.0,181.0,101.0,France,92.51213902376692,80.80000000000001,63.8,66.3,0.75,45,33,30,30,30,81,,46.0,↘,5,"[58.6, 100, 43.2, 43.2, 47.8]",100,1.26,1ère Ligne,1L,75,Haute,False,Moyenne,False,41,41.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1426,1426,anthony-bouthier,https://cdn.lnr.fr/joueur/1426-anthony-bouthier/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,Anthony Bouthier,Montpellier,MHR,FULLBACK,Arrière,2020-2021,13,947.0,72.8,4.05,,,0.0,,,,0.25,1.01,,,7.6,,,,,lnr,,,,,0.0,0.0,71.2,71.2,1.0,16,100,100,41,30,0,7.6,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Bonne,False,2,90.0,62.2,France,11.0,cluster_1,69.2,58.5,50.0,72.4,71.9,58.1,99.1,0.0,,,,,,,,,,,
lnr_1446,1446,mohamed-haouas,https://cdn.lnr.fr/joueur/1446-mohamed-haouas/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Mohamed Haouas,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,13,689.0,53.0,9.4,,,0.12,,,,0.12,0.93,,,1.16,,,,,lnr,27.0,185.0,127.0,France,94.55660618451316,100.0,75.7,74.6,1.0,34,92,43,43,36,97,,46.1,→,5,"[44.3, 38.6, 34.0, 76.9, 53.6]",100,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,9,88.2,61.5,France,16.0,cluster_1,68.3,54.2,50.0,91.4,50.3,50.9,92.4,0.0,3.25,0.062,0.062,0.562,2.938,0.0,0.562,6.875,0.25,0.812,0.062
lnr_1417,1417,julien-tisseron,https://cdn.lnr.fr/joueur/1417-julien-tisseron/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,Julien Tisseron,Montpellier,MHR,FULLBACK,Arrière,2020-2021,12,747.0,62.2,3.96,,,0.11,,,,0.32,0.43,,,2.14,,,,,lnr,,,,,0.0,0.0,59.4,59.4,1.0,21,32,36,39,41,0,2.14,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Moyenne,False,8,30.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1445,1445,thomas-darmon,https://cdn.lnr.fr/joueur/1445-thomas-darmon/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Thomas Darmon,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2020-2021,9,420.0,46.7,6.1,,,0.0,,,,0.19,0.76,,,0.95,,,,,lnr,22.0,181.0,88.0,France,92.51213902376692,70.39999999999999,62.8,61.5,0.75,12,60,8,91,30,90,0.95,17.5,→,5,"[20.3, 17.0, 68.7, 15.8, 0]",100,-0.67,Ouvreur,10,75,Haute,False,Moyenne,False,6,58.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_131,131,yannick-arroyo,https://cdn.lnr.fr/joueur/131-yannick-arroyo/photo/photoFull.3bdbafd9a091ef5bb037d3de56d946eed2f8ad5f,Yannick Arroyo,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,8,202.0,25.2,6.73,,,0.79,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,55.8,61.5,0.6,0,0,0,14,68,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,60,Moyenne,True,Basse,False,58,16.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1901,1901,mickael-capelli,https://cdn.lnr.fr/joueur/1901-mickael-capelli/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Mickael Capelli,Montpellier,MHR,LOCK,2ème ligne,2020-2021,8,410.0,51.2,8.59,,,0.2,,,,0.0,0.2,,,0.0,,,,,lnr,24.0,199.0,129.0,France,100.0,100.0,62.1,66.3,0.75,0,18,0,16,41,100,,57.3,↘,5,"[42.1, 100, 77.6, 59.2, 37.0]",100,0.5,2ème Ligne,2L,75,Haute,False,Moyenne,False,14,61.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1438,1438,florian-verhaeghe,https://cdn.lnr.fr/joueur/1438-florian-verhaeghe/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Florian Verhaeghe,Montpellier,MHR,LOCK,2ème ligne,2020-2021,7,435.0,62.1,9.2,,,0.18,,,,0.18,0.55,,,0.0,,,,,lnr,23.0,,110.0,France,0.0,88.0,53.4,58.7,0.75,34,50,0,22,40,13,,39.8,↗,5,"[43.9, 11.0, 64.8, 35.4, 55.7]",100,-0.16,2ème Ligne,2L,75,Haute,False,Moyenne,False,26,26.5,,,1.0,,,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
lnr_2289,2289,jules-danglot,https://cdn.lnr.fr/joueur/2289-jules-danglot/photo/photoFull.fb26dc620384a6249e4f25079e745b2cf06fe9f6,Jules Danglot,Montpellier,MHR,SCRUM_HALF,Demi de mêlée,2020-2021,6,266.0,44.3,6.62,,,0.0,,,,0.3,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,52.5,59.5,0.6,39,0,0,62,30,0,0.0,50.0,→,0,[],100,0.0,Demi de mêlée,9,60,Moyenne,True,Basse,False,16,16.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1383,1383,tyler-duguid,https://cdn.lnr.fr/joueur/1383-tyler-duguid/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Tyler Duguid,Montpellier,MHR,LOCK,2ème ligne,2020-2021,6,346.0,57.7,11.79,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,52.8,57.7,0.75,0,0,0,47,30,0,,33.4,↘,5,"[71.6, 22.4, 52.2, 8.3, 48.5]",100,0.0,2ème Ligne,2L,75,Haute,False,Basse,False,28,20.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1447,1447,gela-aprasidze,https://cdn.lnr.fr/joueur/1447-gela-aprasidze/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Gela Aprasidze,Montpellier,MHR,SCRUM_HALF,Demi de mêlée,2020-2021,5,125.0,25.0,4.48,,,0.0,,,,0.0,1.92,,,3.2,,,,,lnr,23.0,175.0,70.0,Géorgie,89.44543828264759,56.00000000000001,69.3,66.2,0.5,0,100,58,14,30,84,3.2,22.4,↘,5,"[31.3, 6.7, 18.3, 0, 51.8]",100,-0.16,Demi de mêlée,9,50,Basse,True,Basse,True,7,66.7,66.9,GEORG,45.0,cluster_0,57.3,70.2,52.6,87.6,91.9,57.6,88.1,0.0,1.867,0.044,0.222,5.133,0.622,0.0,0.089,0.733,0.067,0.133,0.156
lnr_1457,1457,louis-foursans-bourdette,https://cdn.lnr.fr/joueur/1457-louis-foursans-bourdette/photo/photoFull.eb7c8a121d72a5469d4eb6f17a32ea8cc568bf6c,L. Foursans Bourdette,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2020-2021,5,269.0,53.8,4.46,,,0.59,,,,0.0,0.3,,,13.09,,,,,lnr,19.0,170.0,80.0,France,86.88985433171482,64.0,70.1,67.5,0.6,0,24,100,47,70,84,13.09,35.1,→,1,[39.9],100,-1.38,Ouvreur,10,60,Moyenne,True,Basse,False,3,83.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1424,1424,vincent-giudicelli,https://cdn.lnr.fr/joueur/1424-vincent-giudicelli/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,V. Giudicelli,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,4,145.0,36.2,17.1,,,0.55,,,,0.0,0.0,,,0.0,,,,,lnr,23.0,184.0,102.0,France,94.0454893943266,81.6,81.8,73.4,0.5,0,0,0,100,56,82,,40.4,↘,5,"[100, 27.5, 53.7, 83.9, 9.5]",100,-0.16,1ère Ligne,1L,50,Basse,True,Basse,True,16,77.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1635,1635,robert-rodgers,https://cdn.lnr.fr/joueur/1635-robert-rodgers/photo/photoFull.91796dce63f27923866cec5e64aa529e672065a5,Robert Rodgers,Montpellier,MHR,FRONT_ROW,1ère ligne,2020-2021,4,101.0,25.2,11.88,,,0.0,,,,0.0,0.79,,,0.0,,,,,lnr,,,,,0.0,0.0,60.8,65.4,0.5,0,78,0,69,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,50,Basse,True,Basse,True,43,37.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1379,1379,axel-bevia,https://cdn.lnr.fr/joueur/1379-axel-bevia/photo/photoFull.04d4f5111c6d5bf74e622e04f4c82377645acf85,Axel Bevia,Montpellier,MHR,FULLBACK,Arrière,2020-2021,3,229.0,76.3,2.79,,,0.35,,,,0.7,0.35,,,0.0,,,,,lnr,,,,,0.0,0.0,58.6,63.2,0.6,46,23,0,15,65,0,0.0,50.0,→,0,[],100,0.0,Arrière,ARR,60,Moyenne,True,Basse,True,5,60.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1385,1385,paul-vallee,https://cdn.lnr.fr/joueur/1385-paul-vallee/photo/photoFull.7260593a1939529b8f58882fcd9327e3deee5c0d,Paul Vallee,Montpellier,MHR,CENTRE,Centre,2020-2021,3,135.0,45.0,3.56,,,0.59,,,,0.0,0.0,,,0.0,,,,,lnr,18.0,186.0,83.0,France,95.06772297469972,66.4,56.4,58.8,0.5,0,0,0,10,70,80,,8.7,→,5,"[20.4, 0, 17.9, 10.5, 0]",100,-1.45,Centre,CTR,50,Basse,True,Basse,True,20,17.4,,,,,,,,,,,,0.0,,,,,,,,,,,
