player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,yellow_cards,orange_cards,red_cards,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,tries_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,form_score_10,form_trend_10,form_matches_10,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus
lnr_179,179,gabin-lorre,https://cdn.lnr.fr/joueur/179-gabin-lorre/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Gabin Lorre,Lyon,LOU,FULLBACK,Arrière,2025-2026,12,908.0,75.7,0,0,0,3.52,,,0.0,,,,0.62,0.62,,,2.29,0.26,,,,,lnr,24.0,180.0,81.0,France,27.9,13.0,91.83673469387756,62.30769230769231,62.9,60.1,1.0,57,44,39,49,28,87,0.99,13.8,→,5,"[6.7, 19.5, 18.1, 8.7, 21.7]",14.7,→,10,100,0.5,Arrière,ARR,100,Haute,False,Bonne,False,16,51.6,,,,,,,,,,,,0.0
lnr_1077,1077,arno-botha,https://cdn.lnr.fr/joueur/1077-arno-botha/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Arno Botha,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,11,570.0,51.8,0,0,0,13.75,,,0.0,,,,0.0,0.28,,,0.0,0.0,,,,,lnr,34.0,190.0,108.0,Afrique du Sud,96.9,11.0,96.93877551020408,83.07692307692308,59.7,63.6,0.975,0,31,5,72,0,93,,63.4,↘,5,"[83.1, 70.5, 92.3, 49.0, 68.1]",62.9,↘,10,100,-0.16,3ème Ligne,3L,98,Haute,False,Moyenne,False,62,35.1,,,,,,,,,,,,0.0
lnr_1052,1052,liam-robson-allen,https://cdn.lnr.fr/joueur/1052-liam-robson-allen/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,L. Allen,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,10,486.0,48.6,0,0,0,16.63,,,1.32,,,,0.0,0.16,,,0.82,0.16,,,,,lnr,26.0,191.0,105.0,Nouvelle Zélande,61.0,10.0,97.44897959183673,80.76923076923077,85.3,81.7,0.905,0,18,37,95,59,91,,51.1,↘,5,"[75.9, 51.7, 1.4, 76.4, 65.2]",62.3,↘,10,100,2.0,3ème Ligne,3L,90,Haute,False,Moyenne,False,3,97.9,,,,,,,,,,,,0.0
lnr_1105,1105,killian-geraci,https://cdn.lnr.fr/joueur/1105-killian-geraci/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Killian Geraci,Lyon,LOU,LOCK,2ème ligne,2025-2026,10,457.0,45.7,0,0,0,13.48,,,0.18,,,,0.0,0.0,,,1.75,0.35,,,,,lnr,27.0,,115.0,France,92.7,10.0,0.0,88.46153846153845,64.8,69.1,0.881,0,0,95,85,69,9,,65.9,↘,5,"[60.4, 100, 100, 21.2, 70.5]",64.0,↘,10,100,2.61,2ème Ligne,2L,88,Haute,False,Moyenne,False,18,75.4,,,,,,,,,,,,0.0
lnr_2162,2162,cedate-gomes-sa,https://cdn.lnr.fr/joueur/2162-cedate-gomes-sa/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Cedate Gomes Sa,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,10,184.0,18.4,0,0,0,13.04,,,0.0,,,,0.0,0.43,,,0.0,0.0,,,,,lnr,32.0,185.0,113.0,France,38.1,5.0,94.38775510204081,86.92307692307692,63.0,70.2,0.634,0,48,5,73,0,57,,72.6,↗,5,"[54.6, 49.0, 31.1, 100, 82.4]",72.9,↗,10,100,1.26,1ère Ligne,1L,63,Moyenne,True,Basse,False,39,75.5,77.7,France,12,cluster_1,63.9,56.4,50.0,90.7,83.7,62.8,88.2,0.2700000000000003
lnr_1123,1123,mickael-guillard,https://cdn.lnr.fr/joueur/1123-mickael-guillard/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,M. Guillard,Lyon,LOU,LOCK,2ème ligne,2025-2026,10,605.0,60.5,0,0,0,14.81,,,0.26,,,,0.26,0.0,,,0.0,0.0,,,,,lnr,25.0,197.0,113.0,France,98.3,11.0,100.0,86.92307692307692,73.5,74.8,1.0,95,0,5,95,18,93,,64.5,↗,5,"[68.2, 39.5, 40.2, 87.4, 84.3]",66.1,↗,10,100,1.26,2ème Ligne,2L,100,Haute,False,Moyenne,False,7,91.3,,,,,,,,,,,,0.0
lnr_1126,1126,alfred-parisien,https://cdn.lnr.fr/joueur/1126-alfred-parisien/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Alfred Parisien,Lyon,LOU,CENTRE,Centre,2025-2026,10,425.0,42.5,0,0,0,5.27,,,0.0,,,,0.0,0.19,,,0.0,0.0,,,,,lnr,25.0,182.0,91.0,France,98.8,7.0,92.85714285714286,70.0,52.4,56.0,0.854,0,14,5,37,0,84,,30.1,↗,5,"[24.2, 23.5, 26.6, 47.7, 32.9]",27.6,↗,10,100,1.26,Centre,CTR,85,Haute,False,Moyenne,False,67,10.8,,,,,,,,,,,,0.0
lnr_13410,13410,iosefo-masi-baleiwairiki,https://cdn.lnr.fr/joueur/13410-iosefo-masi-baleiwairiki/photo/photoFull.927f14763f41272d69deff95784a28a1a65adb71,I. Baleiwairiki,Lyon,LOU,CENTRE,Centre,2025-2026,9,528.0,58.7,0,0,0,8.64,,,0.15,,,,1.06,0.91,,,3.03,0.61,,,,,lnr,27.0,190.0,97.0,Fidji,38.2,6.0,96.93877551020408,74.61538461538461,85.7,82.6,0.94,95,69,76,95,68,89,,51.1,↗,5,"[21.5, 45.7, 51.7, 19.5, 95.6]",51.4,↗,7,100,2.61,Centre,CTR,94,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0
lnr_11734,11734,monty-ioane,https://cdn.lnr.fr/joueur/11734-monty-ioane/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Monty Ioane,Lyon,LOU,WINGER,Ailier,2025-2026,9,621.0,69.0,0,0,0,3.48,,,0.0,,,,0.77,1.16,,,3.22,0.64,,,,,lnr,31.0,180.0,91.0,Australie,31.0,8.0,91.83673469387756,70.0,70.4,70.7,1.0,53,85,95,21,44,85,0.020000000000000018,13.0,→,5,"[20.4, 18.8, 11.4, 8.1, 20.2]",13.3,→,10,100,2.0,Ailier,AIL,100,Haute,False,Moyenne,False,15,65.9,82.4,ITALY,17,cluster_1,100.0,78.0,50.0,84.6,71.0,83.9,93.1,0.7400000000000005
lnr_1095,1095,felix-lambey,https://cdn.lnr.fr/joueur/1095-felix-lambey/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Félix Lambey,Lyon,LOU,LOCK,2ème ligne,2025-2026,9,411.0,45.7,0,0,0,14.21,,,0.19,,,,0.0,0.19,,,0.0,0.0,,,,,lnr,32.0,196.0,107.0,France,97.0,9.0,100.0,82.3076923076923,67.3,73.1,0.842,0,16,5,95,13,91,,85.0,↗,5,"[60.7, 96.2, 75.9, 71.7, 100]",82.5,↗,9,100,1.26,2ème Ligne,2L,84,Haute,False,Moyenne,False,9,88.4,77.7,France,10,cluster_1,95.6,85.2,50.0,90.8,62.3,84.0,88.3,0.2700000000000003
lnr_1074,1074,josiah-meihana-maraku,https://cdn.lnr.fr/joueur/1074-josiah-meihana-maraku/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,J. Maraku,Lyon,LOU,CENTRE,Centre,2025-2026,9,600.0,66.7,0,0,0,8.8,,,0.0,,,,0.27,0.0,,,0.67,0.13,,,,,lnr,26.0,180.0,97.0,Nouvelle Zélande,94.9,9.0,91.83673469387756,74.61538461538461,62.3,61.5,1.0,26,0,17,95,11,87,,27.3,↘,5,"[81.1, 28.2, 44.1, 17.1, 22.2]",28.0,↘,10,100,2.0,Centre,CTR,100,Haute,False,Moyenne,False,51,31.1,,,,,,,,,,,,0.0
lnr_1106,1106,baptiste-couilloud,https://cdn.lnr.fr/joueur/1106-baptiste-couilloud/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,B. Couilloud,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2025-2026,8,450.0,56.2,0,0,0,4.98,,,0.18,,,,1.42,1.07,,,2.67,0.53,,,,,lnr,28.0,176.0,82.0,France,0.0,8.0,89.79591836734694,63.07692307692307,76.1,73.1,0.875,95,58,5,31,77,71,0.019999999999999574,32.2,→,5,"[20.2, 50.8, 14.8, 22.2, 54.4]",32.0,→,8,100,2.96,Demi de mêlée,9,88,Haute,False,Moyenne,False,2,97.5,75.9,France,14,cluster_1,68.6,67.8,50.0,95.3,89.1,66.7,93.0,0.09000000000000057
lnr_11474,11474,david-patrick-jackson,https://cdn.lnr.fr/joueur/11474-david-patrick-jackson/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,D. Jackson,Lyon,LOU,FLY_HALF,Demi d'ouverture,2025-2026,8,313.0,39.1,0,0,0,6.13,,,0.26,,,,0.0,0.26,,,9.97,0.0,,,,,lnr,34.0,180.0,89.0,Irlande,90.9,6.0,91.83673469387756,68.46153846153847,59.9,78.6,0.761,0,21,95,74,38,60,9.97,45.3,↗,5,"[33.5, 0, 38.7, 22.2, 97.4]",43.6,↗,8,100,-0.16,Ouvreur,10,76,Haute,False,Basse,False,12,71.1,89.5,Irlande,13,cluster_1,82.0,86.9,100.0,85.9,86.1,80.7,96.1,1.45
lnr_1107,1107,hamza-kaabeche,https://cdn.lnr.fr/joueur/1107-hamza-kaabeche/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Hamza Kaabeche,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,8,364.0,45.5,0,0,0,9.23,,,0.44,,,,0.0,0.22,,,0.0,0.0,,,,,lnr,29.0,189.0,114.0,France,93.1,8.0,96.42857142857143,87.6923076923077,63.3,66.6,0.803,0,25,5,28,28,63,,48.9,→,5,"[60.7, 53.2, 28.4, 53.8, 64.6]",47.0,→,9,100,2.96,1ère Ligne,1L,80,Haute,False,Basse,False,67,57.6,,,,,,,,,,,,0.0
lnr_1127,1127,beka-saginadze,https://cdn.lnr.fr/joueur/1127-beka-saginadze/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Beka Saginadze,Lyon,LOU,LOCK,2ème ligne,2025-2026,8,355.0,44.4,1,0,0,9.46,,,0.45,,,,0.0,0.23,,,0.0,0.0,,,,,lnr,27.0,191.0,110.0,Géorgie,92.8,8.0,97.44897959183673,84.61538461538461,61.9,65.9,0.796,0,19,5,28,31,90,,56.8,↗,5,"[64.4, 19.3, 6.0, 61.1, 100]",54.9,↗,9,80,2.61,2ème Ligne,2L,80,Haute,False,Basse,False,25,65.2,70.9,GEORG,30,cluster_0,50.0,50.0,50.0,68.5,100.0,53.0,85.9,0.0
lnr_929,929,mathis-sarragallet,https://cdn.lnr.fr/joueur/929-mathis-sarragallet/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,M. Sarragallet,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,8,212.0,26.5,2,0,0,19.25,,,0.38,,,,0.0,1.13,,,0.0,0.0,,,,,lnr,25.0,178.0,109.0,France,33.8,4.0,90.81632653061224,83.84615384615385,74.2,75.4,0.662,0,95,5,95,24,43,,87.2,↗,5,"[25.4, 0, 100, 100, 70.5]",88.1,↗,9,60,1.26,1ère Ligne,1L,66,Moyenne,True,Basse,False,10,94.3,,,,,,,,,,,,0.0
lnr_1584,1584,beka-shvangiradze,https://cdn.lnr.fr/joueur/1584-beka-shvangiradze/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,B. Shvangiradze,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,7,300.0,42.9,0,0,0,13.6,,,0.8,,,,0.27,0.27,,,0.0,0.0,,,,,lnr,23.0,191.0,104.0,Géorgie,63.4,7.0,97.44897959183673,80.0,78.2,76.5,0.75,49,30,5,70,38,91,,63.6,↗,5,"[65.4, 18.1, 78.3, 56.1, 92.8]",65.3,↗,7,100,-0.16,3ème Ligne,3L,75,Haute,False,Basse,False,11,89.4,,,,,,,,,,,,0.0
lnr_1124,1124,alexandre-tchaptchet-noutcha,https://cdn.lnr.fr/joueur/1124-alexandre-tchaptchet-noutcha/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,A. Tchaptchet Noutcha,Lyon,LOU,FULLBACK,Arrière,2025-2026,7,399.0,57.0,0,0,0,3.41,,,0.0,,,,0.2,0.6,,,0.0,0.0,,,,,lnr,24.0,171.0,79.0,France,30.8,6.0,87.24489795918367,60.76923076923077,52.5,53.1,0.832,18,42,5,46,0,84,0.0,4.6,↘,5,"[0, 8.1, 8.5, 0, 12.1]",6.7,↘,7,100,0.5,Arrière,ARR,83,Haute,False,Basse,False,28,12.9,,,,,,,,,,,,0.0
lnr_1117,1117,marvin-saint-gys-okuya,https://cdn.lnr.fr/joueur/1117-marvin-saint-gys-okuya/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,M. Okuya,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,6,284.0,47.3,0,0,0,16.06,,,0.28,,,,0.0,0.28,,,0.0,0.0,,,,,lnr,22.0,190.0,110.0,France,92.0,5.0,96.93877551020408,84.61538461538461,69.4,74.3,0.734,0,31,5,95,19,94,,91.1,↗,5,"[70.5, 52.9, 100, 40.3, 100]",92.3,↗,7,100,-0.67,3ème Ligne,3L,73,Moyenne,True,Basse,False,18,81.9,,,,,,,,,,,,0.0
lnr_1037,1037,arthur-mathiron,https://cdn.lnr.fr/joueur/1037-arthur-mathiron/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Arthur Mathiron,Lyon,LOU,CENTRE,Centre,2025-2026,4,171.0,42.8,0,0,0,5.61,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,22.0,182.0,92.0,France,82.5,3.0,92.85714285714286,70.76923076923077,49.6,55.3,0.621,0,0,5,43,0,84,,14.4,→,5,"[37.6, 0, 9.4, 2.7, 32.9]",14.6,→,5,100,-0.67,Centre,CTR,62,Moyenne,True,Basse,True,69,8.1,,,,,,,,,,,,0.0
lnr_1101,1101,thibaut-regard,https://cdn.lnr.fr/joueur/1101-thibaut-regard/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Thibaut Regard,Lyon,LOU,CENTRE,Centre,2025-2026,4,231.0,57.8,0,0,0,7.27,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,32.0,180.0,95.0,France,92.2,4.0,91.83673469387756,73.07692307692307,54.6,60.0,0.681,0,0,5,71,0,86,,31.6,↗,4,"[1.7, 49.8, 28.2, 44.4]",32.2,↗,4,100,1.26,Centre,CTR,68,Moyenne,True,Basse,True,58,23.0,,,,,,,,,,,,0.0
lnr_1128,1128,maxime-gouzou,https://cdn.lnr.fr/joueur/1128-maxime-gouzou/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Maxime Gouzou,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,3,54.0,18.0,0,0,0,5.93,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,27.0,189.0,106.0,France,,,96.42857142857143,81.53846153846153,48.1,57.2,0.536,0,0,5,0,0,91,,8.7,→,2,"[32.9, 0]",8.7,→,2,100,2.61,3ème Ligne,3L,54,Basse,True,Basse,True,86,9.6,,,,,,,,,,,,0.0
lnr_1437,1437,vincent-rattez,https://cdn.lnr.fr/joueur/1437-vincent-rattez/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Vincent Rattez,Lyon,LOU,CENTRE,Centre,2025-2026,3,175.0,58.3,0,0,0,6.4,,,0.46,,,,0.0,1.37,,,2.29,0.46,,,,,lnr,34.0,181.0,89.0,France,37.4,3.0,92.3469387755102,68.46153846153847,73.5,67.9,0.625,0,95,57,56,77,82,,18.8,→,3,"[40.2, 0, 30.9]",19.2,→,3,100,-0.16,Centre,CTR,62,Moyenne,True,Basse,True,25,65.5,68.7,France,9,cluster_1,72.5,62.6,50.0,85.0,83.7,70.6,93.8,0.0
lnr_12477,12477,antoine-deliance,https://cdn.lnr.fr/joueur/12477-antoine-deliance/photo/photoFull.927f14763f41272d69deff95784a28a1a65adb71,Antoine Deliance,Lyon,LOU,BACK_ROW,3ème ligne,2025-2026,2,160.0,80.0,0,0,0,12.5,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,21.0,192.0,99.0,France,,,97.95918367346938,76.15384615384615,54.3,65.8,0.61,0,0,5,57,0,88,,83.0,→,3,"[56.4, 51.7, 100]",85.1,→,3,100,-1.03,3ème Ligne,3L,61,Moyenne,True,Basse,True,48,49.5,,,,,,,,,,,,0.0
lnr_11791,11791,ave-jonathan-maalo,https://cdn.lnr.fr/joueur/11791-ave-jonathan-maalo/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,A. Maalo,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,2,45.0,22.5,0,0,0,8.89,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,22.0,189.0,132.0,Nouvelle Zélande,,,96.42857142857143,100.0,58.5,64.3,0.53,0,0,5,24,0,94,,46.0,→,2,"[97.9, 17.4]",47.0,→,2,100,-0.67,1ère Ligne,1L,53,Basse,True,Basse,True,89,43.9,,,,,,,,,,,,0.0
lnr_1060,1060,thomas-marceline,https://cdn.lnr.fr/joueur/1060-thomas-marceline/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Thomas Marceline,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,2,53.0,26.5,0,0,0,13.58,,,0.0,,,,1.51,0.0,,,7.55,1.51,,,,,lnr,20.0,179.0,112.0,France,,,91.3265306122449,86.15384615384616,64.8,70.4,0.535,95,0,95,79,57,50,,77.0,→,3,"[53.2, 67.8, 100]",79.0,→,3,100,-1.25,1ère Ligne,1L,54,Basse,True,Basse,True,33,79.0,,,,,,,,,,,,0.0
lnr_267,267,baptiste-erdocio,https://cdn.lnr.fr/joueur/267-baptiste-erdocio/photo/photoFull.2a93bdb165edd2cd19ea2b2a060be0a3b3011911,B. Erdocio,Montpellier,MHR,FRONT_ROW,1ère ligne,2025-2026,17,643.0,37.8,0,0,0,12.81,,,0.25,,,,0.0,0.25,,,0.62,0.12,,,,,lnr,26.0,175.0,115.0,France,92.0,17.0,89.28571428571429,88.46153846153845,67.5,66.6,1.0,0,28,22,70,29,51,,35.4,↘,5,"[9.8, 37.1, 78.9, 55.7, 16.2]",41.7,↘,10,100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,67,57.6,,,,,,,,,,,,0.0
lnr_1427,1427,alexandre-becognee,https://cdn.lnr.fr/joueur/1427-alexandre-becognee/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,A. Becognee,Montpellier,MHR,BACK_ROW,3ème ligne,2025-2026,16,936.0,58.5,1,0,0,12.91,,,0.43,,,,0.0,0.09,,,1.28,0.26,,,,,lnr,,,,,93.8,16.0,0.0,0.0,62.3,61.8,1.0,0,10,57,62,64,0,,36.5,↗,5,"[16.5, 50.6, 92.0, 5.2, 42.1]",42.0,↗,10,80,0.0,3ème Ligne,3L,100,Haute,False,Bonne,False,70,26.6,,,,,,,,,,,,0.0
lnr_1440,1440,enzo-forletta,https://cdn.lnr.fr/joueur/1440-enzo-forletta/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Enzo Forletta,Montpellier,MHR,FRONT_ROW,1ère ligne,2025-2026,16,721.0,45.1,0,0,0,9.21,,,0.0,,,,0.0,0.22,,,0.0,0.0,,,,,lnr,31.0,175.0,118.0,France,97.0,17.0,89.28571428571429,90.76923076923077,57.1,57.7,1.0,0,25,5,28,0,56,,30.5,↘,5,"[63.1, 30.1, 27.7, 42.3, 25.6]",32.6,↘,10,100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,131,17.2,,,,,,,,,,,,0.0
lnr_574,574,wilfrid-hounkpatin,https://cdn.lnr.fr/joueur/574-wilfrid-hounkpatin/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,W. Hounkpatin,Montpellier,MHR,FRONT_ROW,1ère ligne,2025-2026,16,743.0,46.4,1,0,0,7.75,,,0.65,,,,0.0,0.11,,,2.69,0.54,,,,,lnr,34.0,192.0,124.0,France,49.1,17.0,97.95918367346938,95.38461538461539,64.1,61.1,1.0,0,12,95,11,95,81,,18.5,↘,5,"[11.7, 50.8, 37.1, 2.4, 18.8]",22.5,↘,10,80,-0.16,1ère Ligne,1L,100,Haute,False,Moyenne,False,113,28.3,,,,,,,,,,,,0.0
lnr_2354,2354,christopher-tolofua,https://cdn.lnr.fr/joueur/2354-christopher-tolofua/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,C. Tolofua,Montpellier,MHR,FRONT_ROW,1ère ligne,2025-2026,16,574.0,35.9,0,0,0,5.85,,,0.42,,,,0.0,0.14,,,5.57,1.11,,,,,lnr,32.0,182.0,120.0,France,35.4,17.0,92.85714285714286,92.3076923076923,60.3,57.3,0.978,0,16,95,0,84,67,,5.5,↘,5,"[40.4, 3.6, 18.1, 7.8, 0]",7.1,↘,10,100,1.26,1ère Ligne,1L,98,Haute,False,Moyenne,False,134,15.0,,,,,,,,,,,,0.0
lnr_1432,1432,bastien-chalureau,https://cdn.lnr.fr/joueur/1432-bastien-chalureau/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Bastien Chalureau,Montpellier,MHR,LOCK,2ème ligne,2025-2026,15,645.0,43.0,0,0,0,9.43,,,0.0,,,,0.0,0.99,,,0.0,0.0,,,,,lnr,34.0,,118.0,France,68.6,12.0,0.0,90.76923076923077,50.7,55.7,1.0,0,84,5,27,0,10,,60.2,↗,5,"[60.1, 0, 99.8, 83.3, 62.2]",55.4,↗,10,100,-0.16,2ème Ligne,2L,100,Haute,False,Moyenne,False,57,18.8,,,,,,,,,,,,0.0
lnr_1460,1460,leo-coly,https://cdn.lnr.fr/joueur/1460-leo-coly/photo/photoFull.2a93bdb165edd2cd19ea2b2a060be0a3b3011911,Léo Coly,Montpellier,MHR,SCRUM_HALF,Demi de mêlée,2025-2026,14,343.0,24.5,0,0,0,3.27,,,0.0,,,,0.47,0.93,,,3.5,0.23,,,,,lnr,26.0,175.0,76.0,France,48.4,8.0,89.28571428571429,58.46153846153847,59.7,62.8,0.786,46,49,93,0,23,60,2.3499999999999996,38.3,↗,5,"[0, 78.9, 19.7, 49.0, 47.7]",34.7,↗,10,100,2.0,Demi de mêlée,9,79,Haute,False,Basse,False,19,53.8,,,,,,,,,,,,0.0
lnr_1400,1400,alexander-masibaka,https://cdn.lnr.fr/joueur/1400-alexander-masibaka/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,A. Masibaka,Montpellier,MHR,BACK_ROW,3ème ligne,2025-2026,14,377.0,26.9,0,0,0,15.49,,,0.42,,,,0.64,0.42,,,3.18,0.64,,,,,lnr,24.0,186.0,115.0,Australie,0.0,9.0,94.89795918367348,88.46153846153845,82.5,77.9,0.814,95,47,95,94,85,96,,46.7,→,5,"[78.9, 14.1, 74.5, 18.8, 68.9]",54.4,→,10,100,0.5,3ème Ligne,3L,81,Haute,False,Basse,False,7,93.6,,,,,,,,,,,,0.0
lnr_1376,1376,lenni-nouchi,https://cdn.lnr.fr/joueur/1376-lenni-nouchi/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Lenni Nouchi,Montpellier,MHR,BACK_ROW,3ème ligne,2025-2026,14,980.0,70.0,0,0,0,10.78,,,0.0,,,,0.82,0.49,,,2.45,0.49,,,,,lnr,22.0,192.0,106.0,France,65.5,15.0,97.95918367346938,81.53846153846153,64.6,64.3,1.0,95,55,95,35,57,92,,39.7,↘,5,"[45.6, 55.2, 55.2, 67.2, 17.7]",42.1,↘,10,100,-0.67,3ème Ligne,3L,100,Haute,False,Bonne,False,59,37.8,,,,,,,,,,,,0.0
lnr_250,250,auguste-cadot,https://cdn.lnr.fr/joueur/250-auguste-cadot/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Auguste Cadot,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2025-2026,12,863.0,71.9,0,0,0,4.63,,,0.37,,,,0.56,0.74,,,0.46,0.09,,,,,lnr,24.0,181.0,91.0,France,44.3,11.0,92.3469387755102,70.0,60.3,58.5,1.0,57,59,5,48,51,65,0.010000000000000064,17.6,↗,5,"[17.5, 23.9, 36.6, 19.4, 12.4]",16.2,↗,10,100,0.5,Ouvreur,10,100,Haute,False,Bonne,False,27,31.6,,,,,,,,,,,,0.0
lnr_949,949,hugo-reus,https://cdn.lnr.fr/joueur/949-hugo-reus/photo/photoFull.8733abdbcf1971661106014a189cf45096a409a1,Hugo Reus,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2025-2026,12,110.0,9.2,0,0,0,0.0,,,0.0,,,,0.0,0.0,,,24.0,0.0,,,,,lnr,22.0,183.0,83.0,France,33.4,9.0,93.36734693877551,63.84615384615384,53.3,58.8,0.573,0,0,95,0,0,62,24.0,24.2,↗,5,"[18.9, 18.9, 49.0, 19.7, 26.9]",24.1,↗,10,100,-0.67,Ouvreur,10,57,Basse,True,Basse,True,24,36.8,,,,,,,,,,,,0.0
lnr_12799,12799,jordan-uelese,https://cdn.lnr.fr/joueur/12799-jordan-uelese/photo/photoFull.51bae4c81f5510244486dd81eab22f315e4675c1,Jordan Uelese,Montpellier,MHR,FRONT_ROW,1ère ligne,2025-2026,12,583.0,48.6,0,0,0,10.43,,,0.27,,,,0.14,0.27,,,2.74,0.55,,,,,lnr,29.0,189.0,116.0,Australie,99.0,13.0,96.42857142857143,89.23076923076924,67.4,67.1,0.986,55,30,95,42,74,66,,37.7,→,5,"[40.2, 55.0, 59.3, 32.9, 35.2]",39.7,→,10,100,2.96,1ère Ligne,1L,99,Haute,False,Moyenne,False,62,60.8,69.3,Australie,21,cluster_1,62.8,50.0,50.0,83.7,80.8,60.7,88.1,0.0
lnr_1438,1438,florian-verhaeghe,https://cdn.lnr.fr/joueur/1438-florian-verhaeghe/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Florian Verhaeghe,Montpellier,MHR,LOCK,2ème ligne,2025-2026,12,822.0,68.5,1,0,1,8.95,,,0.39,,,,0.29,1.46,,,0.0,0.0,,,,,lnr,28.0,,110.0,France,75.4,13.0,0.0,84.61538461538461,58.8,58.6,1.0,95,95,5,20,27,8,,41.4,↗,5,"[66.5, 36.3, 57.1, 29.4, 49.7]",40.3,↗,10,0,2.96,2ème Ligne,2L,100,Haute,False,Bonne,False,46,34.8,,,,,,,,,,,,0.0
